Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDG14,OUT049,2430.409005610495
FDG28,OUT027,4794.418586515055
FDU14,OUT049,3744.437161706087
FDY47,OUT019,1178.4539360193714
FDI56,OUT049,1517.0846674541729
DRD01,OUT013,687.1304099564852
FDM22,OUT046,946.6675997088798
FDH33,OUT013,415.71983617464974
DRZ24,OUT013,1501.5262321265593
NCQ38,OUT046,1583.6752298054537
FDO16,OUT027,2481.3427044628233
FDU07,OUT027,3380.3612764056425
NCB07,OUT013,2540.5706960884318
FDU48,OUT045,1706.3251591025085
NCM43,OUT045,2197.642002113015
FDR31,OUT010,891.1661658575879
DRK49,OUT018,1153.581334508218
NCI30,OUT010,2214.441889755476
DRD60,OUT017,2441.4628207680553
NCG19,OUT046,3378.872674423158
FDH12,OUT035,1348.6815659568067
FDM32,OUT035,1159.3038973320483
FDM27,OUT035,2123.04659793685
NCU53,OUT027,3634.3865741826858
NCQ18,OUT046,1478.9972865011634
FDS10,OUT013,2336.6970647012395
FDB33,OUT027,3489.65042464811
FDI12,OUT013,1079.5560387117705
NCW42,OUT013,2922.987835633631
NCC06,OUT018,2366.5020246801914
FDW02,OUT017,1732.3713183735938
NCD43,OUT017,1372.2580414318702
FDM57,OUT018,1798.4351083942358
FDA58,OUT017,3223.3737062189075
FDK56,OUT046,2693.1592739853413
FDP52,OUT045,3171.4997040075004
FDW20,OUT018,2294.176046532649
FDS52,OUT049,1665.9373477916354
NCT29,OUT018,2248.0665519182558
NCL54,OUT013,2300.8260886682883
FDC05,OUT045,2705.3789324514555
FDF34,OUT035,2725.2462001713184
FDP03,OUT027,3109.1429368213476
FDD32,OUT010,14.427324916022542
FDZ10,OUT045,1669.5370701602053
FDZ40,OUT035,649.6370464093827
FDD51,OUT018,1170.0451988161415
NCY30,OUT019,1794.9791272641353
FDP58,OUT017,2949.850906512719
FDV49,OUT017,3604.7044551050976
FDY24,OUT019,59.6318479899175
NCO55,OUT017,1397.2055282155463
FDR13,OUT017,1593.6217849086072
FDS51,OUT017,770.0166462357968
FDP26,OUT045,1335.492860238582
NCB54,OUT027,3108.3506742822183
FDF32,OUT017,2648.676728335272
FDN31,OUT018,3218.0999629392363
DRM48,OUT017,396.3907328666675
FDN20,OUT049,2607.7318221752985
DRL01,OUT046,3439.0062400666693
FDV56,OUT049,1809.2779035183241
DRH13,OUT027,2819.260484236421
FDA03,OUT017,1982.8369806834428
FDF47,OUT027,4416.100158901657
FDX32,OUT046,2205.0101816768192
FDX57,OUT049,1661.0607753818451
NCA30,OUT045,2527.4172779707633
FDO49,OUT013,576.9907118614803
FDL04,OUT019,725.4668973738637
DRM48,OUT035,403.55042997621894
FDR16,OUT013,2865.5975130964844
NCC19,OUT018,3277.2619473015266
NCE42,OUT045,3171.02820474505
FDY24,OUT017,717.4675557674939
FDH19,OUT049,2702.383166852441
FDJ46,OUT013,2269.8764990510726
FDN45,OUT010,1924.5406159418392
FDY08,OUT035,1895.1209851112337
FDZ37,OUT035,1167.3533259112567
NCT30,OUT045,544.3597307501052
DRY23,OUT018,1222.889030852178
NCZ30,OUT018,2292.3738929858127
FDC44,OUT018,2132.5993769853567
FDB45,OUT035,1340.140329768413
FDY04,OUT013,2164.394807980444
FDM27,OUT046,2404.5628351032547
FDZ43,OUT017,3339.049655047672
FDT39,OUT019,1481.7954624842725
NCC06,OUT019,1055.6019980121393
FDL15,OUT027,3436.1757653980358
FDL57,OUT017,3568.0259908574853
FDU08,OUT046,1494.3204423833497
FDK40,OUT017,3610.2844748175894
FDQ12,OUT010,2002.3777229361924
FDS48,OUT017,2003.8264042130734
FDP09,OUT045,2847.341499586929
FDW21,OUT049,1724.6005898943451
FDY25,OUT035,2422.84647979288
DRE13,OUT017,1118.8441240576697
FDV43,OUT019,-134.42054310899294
FDD22,OUT045,1448.3318097658896
FDM46,OUT019,570.9067480422793
NCO30,OUT010,1388.067456643422
FDM25,OUT046,2596.1631310021376
NCN41,OUT049,1963.3782814227645
FDU24,OUT045,1231.818500373059
FDZ50,OUT046,2732.43272970188
FDP45,OUT013,3418.64496070975
NCM54,OUT045,1637.9852644526084
FDW10,OUT019,1727.411531764262
FDP20,OUT017,1674.480909999683
FDK32,OUT046,2274.8054524838562
FDN52,OUT049,1528.6772460751647
FDM58,OUT045,1500.9605899052378
FDZ46,OUT027,2856.610114159518
NCA18,OUT018,2217.496419842374
FDD35,OUT046,1828.1429925381865
NCK31,OUT035,590.89469645947
FDI40,OUT027,2745.7689010466393
FDT50,OUT019,704.2553282260826
NCT06,OUT046,2411.0266060695476
FDT31,OUT035,2511.1470044205535
FDT45,OUT049,993.0531778570014
FDT13,OUT045,2494.589500265957
FDO50,OUT045,1134.7898166993448
NCU18,OUT010,767.5613399068654
NCR54,OUT049,2973.3959428527205
NCO18,OUT018,3073.7497735298284
FDU09,OUT045,739.9149206976956
FDT13,OUT018,3192.971788000029
FDE09,OUT046,1687.5730766209065
NCK53,OUT019,705.645292880826
FDG45,OUT049,3252.8415098659943
DRH15,OUT035,510.7634034355735
FDO21,OUT019,2504.2246423424267
FDD14,OUT027,3833.0228193134
FDC09,OUT046,1601.656300599124
FDH45,OUT027,1940.4553662222763
FDV32,OUT046,1017.8673832608376
FDG12,OUT035,1623.552285213363
FDS32,OUT013,1844.4953567667155
NCL55,OUT018,4095.318985620649
DRE01,OUT035,3297.761877868227
DRE15,OUT049,1326.319459778167
NCL42,OUT045,3332.296342235514
FDP31,OUT013,750.5573269550162
FDN33,OUT018,1949.2446174807749
FDZ59,OUT046,2469.329137825208
FDE45,OUT010,1298.0092452240108
FDJ07,OUT013,1506.058885717129
FDQ45,OUT018,3235.1671825719577
FDM33,OUT027,4358.613013604049
FDO15,OUT010,-75.76294034567655
FDM46,OUT013,1125.1763538475036
FDR03,OUT045,2824.9853291521767
FDY49,OUT018,2953.9101140236426
FDQ60,OUT045,1595.0741998545684
FDW10,OUT049,2717.3515843282557
FDO51,OUT049,949.1307233237505
FDJ40,OUT018,2149.505503734862
FDS20,OUT018,3128.706506418942
FDU45,OUT013,1468.358623692545
FDV02,OUT035,2247.636320594528
FDN09,OUT046,3509.4891759751818
NCM55,OUT027,3903.3051734981464
FDN23,OUT018,2655.8753386807557
FDY31,OUT010,843.443509398717
FDW03,OUT010,373.09645533024485
FDD14,OUT046,2638.0967125717334
FDV23,OUT017,1644.056961080559
DRI03,OUT045,2351.463532729341
FDN13,OUT035,1245.0974105659382
FDF45,OUT027,2180.0988898329824
FDU46,OUT035,1190.1507863737836
FDB57,OUT049,3415.3709652810694
FDV12,OUT049,1694.9841209377385
FDQ58,OUT013,1968.8681867300231
NCA18,OUT017,1527.411463162299
FDH52,OUT049,1177.9082114220266
FDM24,OUT018,2731.757661393979
NCP43,OUT027,3827.1825273197946
NCO18,OUT019,1764.5108117415705
FDM32,OUT017,1162.041612158447
NCL07,OUT017,433.00961604188996
FDK03,OUT013,3430.187031559476
FDP59,OUT017,1364.7931887310672
FDQ24,OUT049,3754.8026147872633
FDQ16,OUT018,2090.401417133876
FDU44,OUT013,2137.6562350984213
FDH28,OUT010,-625.8888166893182
FDV28,OUT019,-196.16436746946493
FDM22,OUT045,697.8873750493888
FDR56,OUT046,2899.747681601021
FDV39,OUT049,3020.738201011559
FDU37,OUT019,456.43306708994095
FDQ11,OUT010,2469.8717579702106
FDX02,OUT045,2998.911699693669
NCS42,OUT018,1874.1784928294194
FDY57,OUT027,2659.286924827921
FDB21,OUT049,3632.9801393980642
FDE28,OUT017,3169.5040527822175
FDQ55,OUT017,1545.9997430160122
FDA48,OUT049,3350.8213168252305
FDZ19,OUT045,2324.321980875863
NCC43,OUT045,3421.242228880209
NCV18,OUT046,1258.0920327875222
NCA42,OUT018,2815.168987178481
FDY45,OUT046,3701.70250608854
NCC30,OUT045,2382.124959290134
FDM57,OUT013,1090.1297725667948
FDL09,OUT010,1170.8524580807546
FDB09,OUT027,3028.581243324251
FDT44,OUT035,1535.2403760951104
NCT06,OUT027,3587.626252353327
FDX26,OUT049,2799.1455455483274
FDK32,OUT013,2025.0977597302456
DRA12,OUT046,2121.0567482669185
FDO46,OUT010,1513.5248677586108
FDE52,OUT013,1104.448755814262
NCH42,OUT045,3119.1445371732016
FDV08,OUT035,486.17899590854466
FDB47,OUT018,3534.647453796414
FDC28,OUT010,350.1847394707267
FDD22,OUT046,1704.93277925575
FDS07,OUT027,2895.5368189355404
DRI13,OUT045,2927.0172784248325
FDG32,OUT018,3661.748442948524
FDU14,OUT017,3393.4697257887647
FDD28,OUT019,105.62548789686588
NCP41,OUT017,1430.3837089347992
FDS08,OUT049,2712.2417209209425
FDX47,OUT045,2149.945939717033
FDC53,OUT019,704.9881038751384
FDQ19,OUT035,3340.9809267388237
FDL14,OUT045,2113.2926086839625
FDM33,OUT019,2376.2412072441703
FDA51,OUT045,1511.0374676701078
FDZ27,OUT018,1259.440972566602
FDT04,OUT046,662.9738296131738
DRC13,OUT049,2077.638070427024
FDR16,OUT027,4360.667444898213
FDQ03,OUT027,4656.30098044685
FDE38,OUT035,2244.644945875928
DRH23,OUT027,2066.1618974962157
FDT11,OUT019,1984.0262273369638
FDD09,OUT035,2406.459341994215
FDR40,OUT045,1096.120000622491
FDX07,OUT017,2519.013092753162
FDR07,OUT035,1223.969470614514
FDA51,OUT017,1544.5097783192298
FDT59,OUT019,2509.2771242685167
FDF20,OUT017,2631.349178046764
FDR13,OUT045,1548.856421808957
FDY26,OUT049,3239.772579570975
FDW04,OUT017,1778.6045832992143
FDK52,OUT017,3059.560299806665
FDN60,OUT049,2430.2811625896184
FDM09,OUT019,1739.6964392921557
FDP46,OUT049,1479.2937156371092
FDB50,OUT019,358.78331665159675
NCQ29,OUT049,3871.61202681797
FDP16,OUT027,4716.59533843854
FDX33,OUT018,2893.04095962623
FDP07,OUT010,1536.7668363373134
FDN22,OUT046,3670.4283824082277
FDF39,OUT049,3976.7075766647367
FDS21,OUT017,805.9155192678202
NCM42,OUT013,1347.2818216725475
FDK50,OUT019,1582.7535495932436
DRF13,OUT027,3361.9031702677867
FDH35,OUT018,2866.59732786095
FDP60,OUT018,1944.1787809631762
DRJ49,OUT027,3138.5489776740333
NCT42,OUT019,1383.3286883945595
FDE38,OUT049,2605.3477262209244
FDI04,OUT049,3085.2302165279298
NCH54,OUT045,2087.420719433486
FDT56,OUT049,1116.4219328140655
DRD15,OUT018,3825.410713371971
FDV58,OUT013,2545.224570094627
FDP21,OUT049,2952.742731262847
FDH05,OUT013,3139.203644918166
FDR10,OUT027,3558.2136238055655
NCP06,OUT045,1960.5390865576967
FDF33,OUT049,1759.9176183639622
DRK37,OUT013,2498.778180319966
DRH49,OUT045,1061.0413237190853
FDT58,OUT013,2184.5700502674636
FDD41,OUT018,2093.9269567253477
FDP40,OUT018,2190.357026081173
FDM51,OUT027,2782.7297831574224
FDO45,OUT010,77.5461819354943
FDW33,OUT010,291.5188157474378
FDY24,OUT045,706.617917786961
FDB10,OUT010,2136.0189580914785
FDM40,OUT035,1857.9400817162143
NCI06,OUT017,2436.8981681076593
FDW12,OUT019,1356.5984248388315
FDX48,OUT027,3502.2349097760716
NCW05,OUT027,2762.2151707941784
FDX27,OUT017,1260.75927288953
DRM37,OUT045,2653.814017733811
FDA38,OUT045,3275.690183306554
FDR36,OUT046,716.198445675341
FDZ45,OUT046,2895.112854775264
FDG05,OUT017,2171.976990978391
FDK28,OUT013,3460.0078294306777
FDV47,OUT045,1060.7474158707312
FDN21,OUT045,2119.8604027656884
FDP20,OUT027,3057.3040733828866
FDI35,OUT045,2434.2767773296846
DRY23,OUT013,500.5829990335889
FDA56,OUT017,1627.205098981923
FDB09,OUT013,1544.7595348770676
NCO26,OUT027,2941.9140895985593
FDQ49,OUT018,2804.7217591468116
FDI52,OUT027,2982.081426766167
FDZ44,OUT027,2943.4753132597953
FDZ09,OUT018,2864.465663669803
FDY03,OUT049,1884.9710460866747
NCG42,OUT017,1708.9575874057239
DRI13,OUT027,4354.570868549014
FDQ32,OUT013,1637.807347928928
FDW16,OUT035,1211.028476097
FDU27,OUT046,798.8433153786111
FDR28,OUT010,1140.1513680719484
FDQ49,OUT010,1055.6530791996313
FDS37,OUT046,1739.0092064392131
FDW26,OUT018,3709.2608319558685
FDX12,OUT018,3993.4907923741457
NCP06,OUT013,1929.5458204865474
FDW45,OUT010,833.5442517895983
NCN30,OUT049,1573.8394364398312
FDN24,OUT049,969.937235738945
NCL41,OUT027,1750.7984279068344
FDR02,OUT019,812.3223752967072
FDD09,OUT010,1336.5398914603331
FDS33,OUT010,101.22653522916988
FDU22,OUT045,1555.1548011328025
FDI53,OUT013,2156.7320035664425
DRH01,OUT049,2705.919928502427
FDX32,OUT013,1878.1719236149268
NCP30,OUT018,1116.7479886312078
FDB60,OUT045,2622.482518437585
FDB14,OUT049,1590.0259543109034
NCP02,OUT035,712.936756429049
FDJ10,OUT017,1934.1781512301943
FDG34,OUT046,1731.9168544302713
NCB18,OUT017,1118.0500103517018
FDM16,OUT049,1356.400258779123
FDW25,OUT018,1757.8304842086375
FDB35,OUT010,143.91628158434213
DRN11,OUT013,1827.0312551949003
FDF41,OUT019,2739.8178478079544
FDH16,OUT045,1112.7269843098231
NCQ50,OUT018,3542.3945242324453
DRH23,OUT018,1348.0116666946099
DRJ37,OUT013,1967.8272671609423
DRJ24,OUT027,3880.940967015272
FDY16,OUT035,2498.2093547695595
FDQ27,OUT045,1429.580165685152
FDZ33,OUT045,1963.6832671452332
FDF29,OUT045,1774.5038901938217
FDA08,OUT049,2595.579598393245
FDG31,OUT046,1030.3743497941225
FDE34,OUT019,1880.441765294968
NCR30,OUT027,2306.963458626765
FDV33,OUT035,3582.7520272373267
DRZ24,OUT018,2280.9085777380287
NCL54,OUT035,2316.351337828023
FDR12,OUT049,2725.006906500338
NCC54,OUT046,3481.5127122631284
DRN59,OUT013,472.84874964620866
FDX50,OUT019,804.1135084177852
FDV31,OUT027,3785.371612651191
NCA29,OUT027,3721.055784514673
FDW60,OUT049,2795.891238659683
FDX08,OUT017,2455.5876201857363
DRD49,OUT013,3139.5412795118073
FDD33,OUT046,3336.7693258515546
FDW35,OUT013,419.64938557731983
FDJ36,OUT017,1373.7707584320426
FDV51,OUT035,2218.401550675645
FDW36,OUT046,1588.8468925945829
FDH35,OUT046,2420.609338152074
NCS30,OUT027,3132.8667639617242
FDN49,OUT017,464.72974819440896
FDL08,OUT018,4020.312168627953
FDI09,OUT013,3233.6666919307363
FDP19,OUT018,2366.002844339794
FDU21,OUT010,-677.5330746661264
NCP41,OUT045,1384.2091270809299
FDY10,OUT013,1404.7336408364329
FDP12,OUT018,1133.356697841072
NCN26,OUT049,1884.327439095466
FDK44,OUT013,2253.554103866675
FDC28,OUT049,1782.7487788135306
FDJ41,OUT027,4991.413072503526
NCT29,OUT035,1616.9891794425105
NCH42,OUT019,2501.3562611313
FDU60,OUT018,2947.206720496285
FDS02,OUT045,2630.856772258475
FDC51,OUT046,1895.1010877857964
FDU03,OUT013,2434.410337190803
FDX39,OUT045,2906.480271641475
NCY05,OUT010,-691.529958995711
NCL06,OUT027,4929.0540900071255
FDD32,OUT035,1064.3076071901717
NCN41,OUT045,1590.0873116744744
NCX53,OUT049,2224.66101026705
FDU57,OUT019,1449.4231173564815
FDQ23,OUT046,1569.4453737077104
FDQ52,OUT045,3346.872957780729
FDC14,OUT045,490.8011203923208
FDY09,OUT035,2371.1877084742055
FDQ28,OUT045,2123.02330317412
FDV25,OUT046,3211.3595101783912
FDJ07,OUT035,1534.2130434164621
DRB25,OUT049,1742.4684094970482
FDK52,OUT019,2421.74679973412
FDY52,OUT027,2188.1387890721353
FDB28,OUT046,2878.941483330437
FDT36,OUT035,372.92261312004774
FDV25,OUT017,3017.76337706269
NCN07,OUT027,3113.705046738757
FDC57,OUT017,2649.89345377898
FDQ03,OUT018,3943.882735203054
FDU23,OUT017,2235.3052155237356
NCX41,OUT035,2861.4570540262257
NCD06,OUT035,534.8113693499447
FDW08,OUT045,1357.0203390155996
NCU29,OUT017,1943.5357116066273
NCE06,OUT013,2092.998834177849
FDV52,OUT010,474.44325965648494
FDB02,OUT017,2435.2457792472605
NCR18,OUT045,478.25338906897485
FDK16,OUT049,1582.3881460026507
NCQ29,OUT010,2413.1021233826223
FDZ01,OUT019,804.7948275904394
FDW27,OUT035,2149.2681522034954
FDD17,OUT018,3913.6129691651195
FDW39,OUT013,2380.5910479064523
DRH59,OUT045,896.0580459439091
FDS52,OUT013,1263.0445572129295
FDU40,OUT027,4009.6291466528974
NCF54,OUT013,2254.5625725725886
FDH46,OUT045,1397.7879761644483
NCP14,OUT049,1702.3378715726624
FDH50,OUT049,2902.640314685389
DRF15,OUT010,938.1534726924922
FDV27,OUT027,2588.3312912779847
NCJ06,OUT049,1923.8683658308194
FDN02,OUT018,3433.345931764391
FDQ51,OUT049,954.8681180958349
FDQ07,OUT017,3067.433524158162
FDS45,OUT049,1807.3317795219893
NCJ06,OUT045,1566.0059969084007
FDD36,OUT035,1522.1919596385317
FDY25,OUT045,2434.1046166677597
FDU52,OUT046,2281.5977283873262
DRK47,OUT017,3085.937237604584
NCL30,OUT017,1688.8327346437338
FDN22,OUT035,3461.4964498758245
