Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDZ56,OUT046,2726.9859264849815
FDZ40,OUT019,-197.3325729726339
FDS46,OUT027,3353.4434893775824
DRD24,OUT045,2107.717426785275
FDV45,OUT017,2564.738571770698
FDL26,OUT045,2283.697266250928
FDA56,OUT018,2517.965999597971
FDN27,OUT046,1902.7478543967336
FDM20,OUT049,4083.3186844026686
FDO16,OUT017,970.3231945007628
FDL03,OUT035,2974.6300674843537
FDE58,OUT046,1863.33721905611
FDI02,OUT027,3160.621522478071
NCC55,OUT019,-501.51544617879716
FDR03,OUT018,3856.9083046825717
FDB14,OUT017,1034.101148193463
FDR45,OUT013,3485.0628687007
NCN07,OUT017,1662.9653525381154
FDM51,OUT019,646.5685846131039
FDT52,OUT027,5333.7167505348625
FDL26,OUT046,2418.90526192856
NCZ42,OUT046,3833.395794948492
DRI47,OUT019,1278.6307065816268
FDW40,OUT013,1874.260658993573
FDN34,OUT046,2817.7808280313834
FDS01,OUT035,2673.4920389523118
NCG55,OUT045,1717.6738684519232
FDC11,OUT035,1045.6424299093233
FDX35,OUT018,4077.2764911586546
NCB06,OUT046,2495.1684567491825
FDR09,OUT019,2892.302737981157
FDC53,OUT017,1198.3547389045848
FDY45,OUT013,3750.3322868843115
FDA22,OUT010,1028.3963409818075
FDE02,OUT035,1217.1068652050762
FDW21,OUT045,1591.0312234316589
FDV34,OUT046,1314.0064116054818
FDS59,OUT049,2019.7456311793017
NCW17,OUT017,1655.9403590604643
NCK54,OUT046,1909.0976222522154
FDG17,OUT019,2835.78867708674
FDG35,OUT017,2440.0268258459564
FDD08,OUT010,-867.4854811527887
NCO07,OUT017,2969.33217845419
FDJ10,OUT010,560.7080626880768
FDW36,OUT017,1235.297540376831
FDW21,OUT010,263.276731587722
FDY19,OUT017,1468.222268688472
DRE03,OUT013,478.3326501837728
NCC55,OUT049,821.1079379192172
FDH52,OUT010,-431.27571836312796
FDO09,OUT017,3671.4536085377867
FDU43,OUT045,3664.3348661798973
FDX09,OUT010,1181.9078860151672
FDH40,OUT019,205.44996086263745
FDW58,OUT017,1304.3417619000097
FDC47,OUT017,3040.8024585624407
NCR41,OUT035,1358.655029096963
DRG49,OUT035,3620.2398416242013
FDC52,OUT027,3953.7575419320456
FDY13,OUT046,1249.4744246957703
FDY35,OUT013,505.39159916439894
FDI35,OUT017,2455.415773644769
NCU18,OUT049,2438.7515847341747
FDY33,OUT018,2977.913419741397
FDC15,OUT027,3705.794923281671
FDU01,OUT049,3288.829299582313
NCU42,OUT046,2741.2413029164436
NCV29,OUT018,3342.696481400949
NCY30,OUT017,2499.457815310072
FDQ46,OUT049,1906.9111283732814
FDG58,OUT027,3845.813470262562
FDK33,OUT017,2993.365862639996
NCD07,OUT045,1686.6681118789716
NCX29,OUT027,3642.991239055358
NCT42,OUT013,2056.4409924433394
DRN59,OUT035,532.7123921437164
FDI44,OUT035,991.2283405986709
FDA45,OUT049,2846.15714288246
FDP31,OUT045,794.258942752575
FDY01,OUT046,1716.536816939686
FDT09,OUT018,2713.2136030510173
DRH03,OUT027,3011.706430601931
FDA36,OUT018,3520.476413933772
NCF31,OUT017,2004.7764961557637
FDG14,OUT049,2666.5506733600123
FDG28,OUT027,5340.341764104473
FDU14,OUT049,4167.557312308866
FDY47,OUT019,1025.6934792523048
FDI56,OUT049,1591.2238745919035
DRD01,OUT013,618.7479529877019
FDM22,OUT046,1038.7562263106756
FDH33,OUT013,244.07829902085155
DRZ24,OUT013,1495.5553408154442
NCQ38,OUT046,1744.2999791880143
FDO16,OUT027,2825.209088685567
FDU07,OUT027,3765.630033185337
NCB07,OUT013,2684.5140228667324
FDU48,OUT045,1945.8304953923644
NCM43,OUT045,2509.4160870864275
FDR31,OUT010,812.9409293494095
DRK49,OUT018,1189.9143956466783
NCI30,OUT010,2281.2708947592732
DRD60,OUT017,2452.532942908814
NCG19,OUT046,3555.507710358047
FDH12,OUT035,1428.6843490385254
FDM32,OUT035,1312.4362421573173
FDM27,OUT035,2154.2536844997385
NCU53,OUT027,4119.145329101617
NCQ18,OUT046,1458.4762235615285
FDS10,OUT013,2508.962402943395
FDB33,OUT027,3961.257572767793
FDI12,OUT013,1027.8109062304507
NCW42,OUT013,3134.532443009576
NCC06,OUT018,2568.2130221473867
FDW02,OUT017,1663.0119089135092
NCD43,OUT017,1297.881185490482
FDM57,OUT018,1837.7825727517047
FDA58,OUT017,3217.7501477869732
FDK56,OUT046,2811.200281513462
FDP52,OUT045,3629.531317131102
FDW20,OUT018,2501.8497228744363
FDS52,OUT049,1886.7348846745413
NCT29,OUT018,2376.290767742605
NCL54,OUT013,2400.9342574363072
FDC05,OUT045,2962.5759951134855
FDF34,OUT035,3016.6852491950453
FDP03,OUT027,3434.8418413636173
FDD32,OUT010,-123.35878341035914
FDZ10,OUT045,1951.4382075065232
FDZ40,OUT035,703.7040618370656
FDD51,OUT018,1107.308597383679
NCY30,OUT019,1788.9738170401283
FDP58,OUT017,2871.769080717515
FDV49,OUT017,3777.5603696161616
FDY24,OUT019,-416.4971175950696
NCO55,OUT017,1219.2187396718468
FDR13,OUT017,1532.0294871036244
FDS51,OUT017,610.7717442928038
FDP26,OUT045,1387.5875155973
NCB54,OUT027,3469.296497883165
FDF32,OUT017,2658.4183853232253
FDN31,OUT018,3443.419388449134
DRM48,OUT017,73.60972702590391
FDN20,OUT049,2915.8948522180604
DRL01,OUT046,3810.7797985392635
FDV56,OUT049,2033.5112852597795
DRH13,OUT027,3170.934142243702
FDA03,OUT017,1950.6672092704653
FDF47,OUT027,4854.790832454428
FDX32,OUT046,2311.355338949018
FDX57,OUT049,1805.9183752175095
NCA30,OUT045,2730.085890341513
FDO49,OUT013,563.0355099052972
FDL04,OUT019,395.0690852222642
DRM48,OUT035,314.9043922819676
FDR16,OUT013,2986.0533543422125
NCC19,OUT018,3460.0440606488264
NCE42,OUT045,3617.2021092482455
FDY24,OUT017,408.9860770562277
FDH19,OUT049,3001.4990886901564
FDJ46,OUT013,2408.7618752104136
FDN45,OUT010,1807.3826417187784
FDY08,OUT035,1888.4145097586002
FDZ37,OUT035,1301.6267873260986
NCT30,OUT045,584.2561417803172
DRY23,OUT018,1145.608493208157
NCZ30,OUT018,2468.2288851091903
FDC44,OUT018,2102.18367306084
FDB45,OUT035,1512.6317890194568
FDY04,OUT013,2314.9566629798824
FDM27,OUT046,2661.4411189849206
FDZ43,OUT017,3423.0111622300356
FDT39,OUT019,1448.61821819357
NCC06,OUT019,963.9159168444421
FDL15,OUT027,3847.000819256201
FDL57,OUT017,3652.2375039326826
FDU08,OUT046,1628.0224678435034
FDK40,OUT017,3780.1604686507735
FDQ12,OUT010,2112.0607475825364
FDS48,OUT017,2013.0796764768947
FDP09,OUT045,3213.0647400984235
FDW21,OUT049,1917.3141200866653
FDY25,OUT035,2689.95401291077
DRE13,OUT017,984.000786897092
FDV43,OUT019,-478.66766890184846
FDD22,OUT045,1551.6403875615233
FDM46,OUT019,66.75447061732166
NCO30,OUT010,1466.121343036104
FDM25,OUT046,2804.2310216182395
NCN41,OUT049,2155.2465741782667
FDU24,OUT045,1270.4342967888642
FDZ50,OUT046,2927.6264499950476
FDP45,OUT013,3701.6393212985804
NCM54,OUT045,1852.9972229453624
FDW10,OUT019,1594.2048139493345
FDP20,OUT017,1614.6866324589096
FDK32,OUT046,2463.1116321301415
FDN52,OUT049,1545.8300067382456
FDM58,OUT045,1753.5548708926922
FDZ46,OUT027,3148.936767294237
NCA18,OUT018,2347.6688278116826
FDD35,OUT046,1981.8336566274243
NCK31,OUT035,645.8442214597599
FDI40,OUT027,2961.773491931603
FDT50,OUT019,355.22849775943064
NCT06,OUT046,2632.2708267112075
FDT31,OUT035,2823.2327123776713
FDT45,OUT049,1057.3447741820755
FDT13,OUT045,2859.9579320425814
FDO50,OUT045,1267.8014578463017
NCU18,OUT010,675.0468485616013
NCR54,OUT049,3218.0381798776434
NCO18,OUT018,3347.5854261192917
FDU09,OUT045,799.8896420234678
FDT13,OUT018,3505.5576921932434
FDE09,OUT046,1848.3252824560755
NCK53,OUT019,540.2241038291238
FDG45,OUT049,3652.142288641937
DRH15,OUT035,452.3311123064532
FDO21,OUT019,2584.528903864834
FDD14,OUT027,4133.758365556795
FDC09,OUT046,1747.2218467305006
FDH45,OUT027,2099.380496519159
FDV32,OUT046,1007.8871925976441
FDG12,OUT035,1832.0479991408129
FDS32,OUT013,1975.8724607846439
NCL55,OUT018,4417.761156365091
DRE01,OUT035,3441.873590685934
DRE15,OUT049,1501.4122975943542
NCL42,OUT045,3750.230864111222
FDP31,OUT013,579.0496504715215
FDN33,OUT018,1929.3640854506016
FDZ59,OUT046,2600.2626195655575
FDE45,OUT010,1303.3251080674322
FDJ07,OUT013,1605.714162223337
FDQ45,OUT018,3521.9919748386365
FDM33,OUT027,4801.845257936298
FDO15,OUT010,-157.23826018087175
FDM46,OUT013,968.6336970283933
FDR03,OUT045,3215.946094246649
FDY49,OUT018,3243.930520170773
FDQ60,OUT045,1716.6823015623245
FDW10,OUT049,3060.989074970113
FDO51,OUT049,1014.6247493587848
FDJ40,OUT018,2287.1256360508696
FDS20,OUT018,3367.4017942466753
FDU45,OUT013,1530.0575329931553
FDV02,OUT035,2462.4484689569426
FDN09,OUT046,3842.816020808894
NCM55,OUT027,4331.110555786085
FDN23,OUT018,2810.904689873636
FDY31,OUT010,781.88501520827
FDW03,OUT010,285.89218579427506
FDD14,OUT046,2717.2406006166198
FDV23,OUT017,1493.1731970030096
DRI03,OUT045,2679.4092767132474
FDN13,OUT035,1226.954750487308
FDF45,OUT027,2502.666345011951
FDU46,OUT035,1318.6425568744244
FDB57,OUT049,3814.8616253871796
FDV12,OUT049,1941.361229412692
FDQ58,OUT013,2110.999034141574
NCA18,OUT017,1414.5374733602384
FDH52,OUT049,1344.4582119930114
FDM24,OUT018,2891.3787506948556
NCP43,OUT027,4301.286226357436
NCO18,OUT019,1747.618163829608
FDM32,OUT017,1082.8951668823452
NCL07,OUT017,236.32531268168668
FDK03,OUT013,3669.6122716960917
FDP59,OUT017,1259.7282607709813
FDQ24,OUT049,4235.1517807071
FDQ16,OUT018,2251.3142925644497
FDU44,OUT013,2251.7297536892374
FDH28,OUT010,-999.3174944561478
FDV28,OUT019,-760.7997585805449
FDM22,OUT045,798.0084650224467
FDR56,OUT046,3081.706090577143
FDV39,OUT049,3379.4367945486338
FDU37,OUT019,96.0773005426845
FDQ11,OUT010,2693.1650665438938
FDX02,OUT045,3364.0325360338975
NCS42,OUT018,1945.27034830189
FDY57,OUT027,2866.0281794979396
FDB21,OUT049,3860.99153475655
FDE28,OUT017,3126.7209998490616
FDQ55,OUT017,1500.1867614383636
FDA48,OUT049,3617.2910374295816
FDZ19,OUT045,2544.0167538465307
NCC43,OUT045,3756.64805326891
NCV18,OUT046,1242.195740095036
NCA42,OUT018,3045.626027984622
FDY45,OUT046,4073.6816331733853
NCC30,OUT045,2710.5636511789667
FDM57,OUT013,1046.8134411454325
FDL09,OUT010,938.3222445941078
FDB09,OUT027,3386.5209609561916
FDT44,OUT035,1606.295838413645
NCT06,OUT027,4027.544463635031
FDX26,OUT049,3042.6093541138266
FDK32,OUT013,2146.5039342669497
DRA12,OUT046,2286.9725313561257
FDO46,OUT010,1575.0665713284438
FDE52,OUT013,1147.8294981052604
NCH42,OUT045,3500.923893107878
FDV08,OUT035,534.0089759997977
FDB47,OUT018,3775.9425242099514
FDC28,OUT010,212.51172427027382
FDD22,OUT046,1741.4117688349534
FDS07,OUT027,3172.8309492122103
DRI13,OUT045,3311.785388571857
FDG32,OUT018,3800.8652018660523
FDU14,OUT017,3539.7135501162275
FDD28,OUT019,-159.1155584354949
NCP41,OUT017,1376.291218087596
FDS08,OUT049,2967.23584450967
FDX47,OUT045,2437.459798816665
FDC53,OUT019,614.0007549616114
FDQ19,OUT035,3713.3503433048136
FDL14,OUT045,2397.863729318872
FDM33,OUT019,2263.2338074356367
FDA51,OUT045,1537.6428596351889
FDZ27,OUT018,1348.798630864323
FDT04,OUT046,604.6590070406096
DRC13,OUT049,2273.356846329531
FDR16,OUT027,4774.64024454878
FDQ03,OUT027,5142.997207655692
FDE38,OUT035,2468.6952723743925
DRH23,OUT027,2153.354147901122
FDT11,OUT019,1978.3835754273928
FDD09,OUT035,2684.650042172854
FDR40,OUT045,1311.6325177023568
FDX07,OUT017,2574.3290034716415
FDR07,OUT035,1304.0431333000201
FDA51,OUT017,1277.379860952401
FDT59,OUT019,2615.91508989483
FDF20,OUT017,2683.8533503760796
FDR13,OUT045,1779.0558223897028
FDY26,OUT049,3608.58455586075
FDW04,OUT017,1689.4209787038844
FDK52,OUT017,3103.7397529467958
FDN60,OUT049,2628.367111507617
FDM09,OUT019,1545.207886111657
FDP46,OUT049,1571.5189888586415
FDB50,OUT019,-120.30162468276967
NCQ29,OUT049,4191.165918993727
FDP16,OUT027,5291.5708779022
FDX33,OUT018,2989.266324562087
FDP07,OUT010,1673.8874216156814
FDN22,OUT046,3871.8306836465626
FDF39,OUT049,4461.282832456273
FDS21,OUT017,660.2436789770181
NCM42,OUT013,1410.3777778433146
FDK50,OUT019,1543.1140512024508
DRF13,OUT027,3770.1651989871198
FDH35,OUT018,3060.103775806082
FDP60,OUT018,2077.1347636363885
DRJ49,OUT027,3536.7259298347417
NCT42,OUT019,1312.933773590251
FDE38,OUT049,2874.6216879101294
FDI04,OUT049,3363.561224819886
NCH54,OUT045,2314.3628506827517
FDT56,OUT049,1118.7589531330896
DRD15,OUT018,4143.877777463483
FDV58,OUT013,2793.0246554291402
FDP21,OUT049,3255.256414520183
FDH05,OUT013,3322.728165587895
FDR10,OUT027,4026.800643811177
NCP06,OUT045,2232.241069673768
FDF33,OUT049,1949.938858502669
DRK37,OUT013,2714.9917423333377
DRH49,OUT045,1276.5315765143755
FDT58,OUT013,2252.299192509277
FDD41,OUT018,2161.1251538700403
FDP40,OUT018,2340.5222077834833
FDM51,OUT027,3132.704756130411
FDO45,OUT010,-69.8778990134092
FDW33,OUT010,25.184503326877575
FDY24,OUT045,884.9138699661798
FDB10,OUT010,2149.3341446624904
FDM40,OUT035,1875.911933129763
NCI06,OUT017,2437.718996208028
FDW12,OUT019,1272.5763732343457
FDX48,OUT027,3947.249434950454
NCW05,OUT027,2963.531864535292
FDX27,OUT017,1054.1926586248442
DRM37,OUT045,2899.8968478529255
FDA38,OUT045,3700.2757302638393
FDR36,OUT046,629.6804544767024
FDZ45,OUT046,3115.262983769063
FDG05,OUT017,2086.0137122244337
FDK28,OUT013,3710.958985328645
FDV47,OUT045,1225.941921573833
FDN21,OUT045,2342.556073683916
FDP20,OUT027,3440.5090023321354
FDI35,OUT045,2730.5319304450345
DRY23,OUT013,339.3335925242527
FDA56,OUT017,1598.9623861998193
FDB09,OUT013,1610.6899262476081
NCO26,OUT027,3241.8381097627544
FDQ49,OUT018,3046.3217826845976
FDI52,OUT027,3273.945308912711
FDZ44,OUT027,3306.296509816283
FDZ09,OUT018,2997.6472421134386
FDY03,OUT049,2020.930199033654
NCG42,OUT017,1651.1454199255368
DRI13,OUT027,4890.206718765675
FDQ32,OUT013,1722.4834848971122
FDW16,OUT035,1328.4261034897836
FDU27,OUT046,644.383884786489
FDR28,OUT010,1158.422619550784
FDQ49,OUT010,1049.6180190941077
FDS37,OUT046,1896.1479559613367
FDW26,OUT018,3935.568793448213
FDX12,OUT018,4386.270003277333
NCP06,OUT013,2063.1711295530395
FDW45,OUT010,783.2666897694053
NCN30,OUT049,1769.8326564310232
FDN24,OUT049,980.2612500011242
NCL41,OUT027,1979.9061529525043
FDR02,OUT019,714.6806672522412
FDD09,OUT010,1393.2263634656501
FDS33,OUT010,37.12746400020387
FDU22,OUT045,1682.8435813675032
FDI53,OUT013,2157.492284255108
DRH01,OUT049,2900.4760093467403
FDX32,OUT013,1909.2066087932667
NCP30,OUT018,1175.2070844349191
FDB60,OUT045,2986.4298789479653
FDB14,OUT049,1676.3969369075398
NCP02,OUT035,755.0001916399633
FDJ10,OUT017,1734.235211219379
FDG34,OUT046,1906.445431451516
NCB18,OUT017,995.8587600815576
FDM16,OUT049,1492.7131469376413
FDW25,OUT018,1871.1441775050243
FDB35,OUT010,-65.938662733495
DRN11,OUT013,1758.38453733511
FDF41,OUT019,2572.1629700122253
FDH16,OUT045,1266.3796079429108
NCQ50,OUT018,3862.38686731265
DRH23,OUT018,1230.852151068606
DRJ37,OUT013,2047.4997507893513
DRJ24,OUT027,4227.205539849315
FDY16,OUT035,2686.142493992493
FDQ27,OUT045,1600.5747530581884
FDZ33,OUT045,2112.818047646985
FDF29,OUT045,2045.1596427434365
FDA08,OUT049,2847.6016043451423
FDG31,OUT046,1145.3019331725986
FDE34,OUT019,1922.2290690779337
NCR30,OUT027,2565.7863416895275
FDV33,OUT035,3949.8284400767816
DRZ24,OUT018,2482.452596359205
NCL54,OUT035,2488.769847789352
FDR12,OUT049,3033.242514513502
NCC54,OUT046,3739.622061105113
DRN59,OUT013,498.5286334494722
FDX50,OUT019,579.5249821516118
FDV31,OUT027,4146.641068793173
NCA29,OUT027,4181.858421048938
FDW60,OUT049,3121.6963150148754
FDX08,OUT017,2504.0107813801164
DRD49,OUT013,3194.474147150066
FDD33,OUT046,3561.3797568501514
FDW35,OUT013,431.37062112671833
FDJ36,OUT017,1159.4927036270674
FDV51,OUT035,2454.949819983508
FDW36,OUT046,1706.3636253765198
FDH35,OUT046,2599.614351355654
NCS30,OUT027,3428.8572478514607
FDN49,OUT017,154.35917240486765
FDL08,OUT018,4365.829688821224
FDI09,OUT013,3365.7900644600913
FDP19,OUT018,2353.673050784776
FDU21,OUT010,-1002.4535018919436
NCP41,OUT045,1621.6888482570498
FDY10,OUT013,1452.4378126680963
FDP12,OUT018,1171.765363505268
NCN26,OUT049,2089.371718643934
FDK44,OUT013,2305.500738155617
FDC28,OUT049,1944.174058859117
FDJ41,OUT027,5601.997460991131
NCT29,OUT035,1741.571410855001
NCH42,OUT019,2526.155169866855
FDU60,OUT018,3179.373711693789
FDS02,OUT045,2810.582839411092
FDC51,OUT046,2094.467001839578
FDU03,OUT013,2534.2220456044183
FDX39,OUT045,3245.772878582993
NCY05,OUT010,-942.2970418446882
NCL06,OUT027,5465.280313669814
FDD32,OUT035,1222.8510060674703
NCN41,OUT045,1799.3550680616177
NCX53,OUT049,2503.1601400951213
FDU57,OUT019,1209.6345773002008
FDQ23,OUT046,1721.650065572691
FDQ52,OUT045,3660.2912936869616
FDC14,OUT045,593.9003287086944
FDY09,OUT035,2626.652592222118
FDQ28,OUT045,2372.431861086589
FDV25,OUT046,3507.994992636958
FDJ07,OUT035,1707.6282801912034
DRB25,OUT049,1863.9287618972799
FDK52,OUT019,2358.145156871178
FDY52,OUT027,2512.159676415842
FDB28,OUT046,3069.696214575923
FDT36,OUT035,312.34581114760954
FDV25,OUT017,3091.508436894851
NCN07,OUT027,3505.7136325608026
FDC57,OUT017,2675.532882921635
FDQ03,OUT018,4228.0301243252125
FDU23,OUT017,2271.7090031970065
NCX41,OUT035,3198.571862354221
NCD06,OUT035,488.55788647839654
FDW08,OUT045,1400.6344765028525
NCU29,OUT017,1918.9627760710832
NCE06,OUT013,2147.5462227238077
FDV52,OUT010,201.80983982911062
FDB02,OUT017,2465.144741933747
NCR18,OUT045,606.5916531621333
FDK16,OUT049,1802.0935353917534
NCQ29,OUT010,2383.509996061573
FDZ01,OUT019,720.1767113298965
FDW27,OUT035,2184.3475609996253
FDD17,OUT018,4269.260379719194
FDW39,OUT013,2534.117274835038
DRH59,OUT045,1013.1833585467157
FDS52,OUT013,1363.2115160274561
FDU40,OUT027,4513.065106556609
NCF54,OUT013,2408.195182240949
FDH46,OUT045,1565.0022517770021
NCP14,OUT049,1766.942201271302
FDH50,OUT049,3271.8793573166467
DRF15,OUT010,935.2849141588708
FDV27,OUT027,2891.1803356929695
NCJ06,OUT049,2138.78536803138
FDN02,OUT018,3695.7343184015263
FDQ51,OUT049,1069.8861480305422
FDQ07,OUT017,3084.2815341439837
FDS45,OUT049,1975.2765507493114
NCJ06,OUT045,1800.0287506606978
FDD36,OUT035,1717.6512743221906
FDY25,OUT045,2766.4929050715964
FDU52,OUT046,2448.014823787397
DRK47,OUT017,3134.229481893388
NCL30,OUT017,1616.0797284331165
FDN22,OUT035,3671.1372715489515
NCF30,OUT027,3296.881519270123
