Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDV34,OUT046,1034.6532
FDS59,OUT049,1867.569
NCW17,OUT017,3147.9024
NCK54,OUT046,703.0848
FDG17,OUT019,982.7208
FDG35,OUT017,5469.547
FDD08,OUT010,78.5644
NCO07,OUT017,4570.0512
FDJ10,OUT010,131.1626
FDW36,OUT017,2358.2636
FDW21,OUT010,203.7348
FDY19,OUT017,820.2656
DRE03,OUT013,575.2512
NCC55,OUT049,826.9236
FDH52,OUT010,117.1808
FDO09,OUT017,6048.793000000001
FDU43,OUT045,3605.3070000000002
FDX09,OUT010,176.437
FDH40,OUT019,351.5424
FDW58,OUT017,1693.7952
FDC47,OUT017,5937.6044
NCR41,OUT035,761.6752
DRG49,OUT035,7086.1094
FDC52,OUT027,2106.5912
FDY13,OUT046,1366.2216
FDY35,OUT013,597.2226
FDI35,OUT017,2057.9878
NCU18,OUT049,1685.8056
FDY33,OUT018,1104.5622
FDC15,OUT027,4537.427
FDU01,OUT049,3123.9336
NCU42,OUT046,4211.185
NCV29,OUT018,1258.362
NCY30,OUT017,7534.1928
FDQ46,OUT049,1138.518
FDG58,OUT027,6196.6006
FDK33,OUT017,5175.9292
NCD07,OUT045,341.5554
NCX29,OUT027,4157.2552
NCT42,OUT013,1491.392
DRN59,OUT035,838.908
FDI44,OUT035,1288.9888
FDA45,OUT049,2999.429
FDP31,OUT045,743.0328
FDY01,OUT046,1382.2008
FDT09,OUT018,2628.5784
DRH03,OUT027,2109.2544
FDA36,OUT018,1870.898
NCF31,OUT017,1853.5872
FDG14,OUT049,5053.4220000000005
FDG28,OUT027,10072.8882
FDU14,OUT049,5727.2116
FDY47,OUT019,115.8492
FDI56,OUT049,1258.362
DRD01,OUT013,1049.9666
FDM22,OUT046,1603.2464
FDH33,OUT013,703.0848
DRZ24,OUT013,3115.9440000000004
NCQ38,OUT046,940.7754
FDO16,OUT027,1374.2112
FDU07,OUT027,5229.1932
NCB07,OUT013,1890.872
FDU48,OUT045,1581.9408
NCM43,OUT045,2446.815
FDR31,OUT010,291.6204
DRK49,OUT018,346.216
NCI30,OUT010,884.1824
DRD60,OUT017,1999.3974
NCG19,OUT046,1398.18
FDH12,OUT035,1065.28
FDM32,OUT035,2816.3340000000003
FDM27,OUT035,4082.6856
NCU53,OUT027,2302.3364
NCQ18,OUT046,2027.361
FDS10,OUT013,2865.6032
FDB33,OUT027,6515.5188
FDI12,OUT013,439.42800000000005
NCW42,OUT013,3600.6464
NCC06,OUT018,3560.6984
FDW02,OUT017,2848.2924
NCD43,OUT017,1367.5532
FDM57,OUT018,966.7416
FDA58,OUT017,4242.4776
FDK56,OUT046,1295.6468
FDP52,OUT045,1402.1748
FDW20,OUT018,1771.0279999999998
FDS52,OUT049,1315.6208
NCT29,OUT018,602.549
NCL54,OUT013,3621.952
FDC05,OUT045,3338.987
FDF34,OUT035,4364.9848
FDP03,OUT027,1211.756
FDD32,OUT010,175.7712
FDZ10,OUT045,253.00400000000002
FDZ40,OUT035,873.5296
FDD51,OUT018,123.8388
NCY30,OUT019,892.172
FDP58,OUT017,2847.6266
FDV49,OUT017,4757.8068
FDY24,OUT019,101.2016
NCO55,OUT017,2358.2636
FDR13,OUT017,703.0848
FDS51,OUT017,767.0016
FDP26,OUT045,627.1836
NCB54,OUT027,3572.0170000000003
FDF32,OUT017,2587.9646
FDN31,OUT018,1146.5076
DRM48,OUT017,1193.1136
FDN20,OUT049,3523.4136
DRL01,OUT046,2636.5679999999998
FDV56,OUT049,1186.4556
DRH13,OUT027,3387.5904
FDA03,OUT017,1765.7016
FDF47,OUT027,5695.2532
FDX32,OUT046,3954.8520000000003
FDX57,OUT049,1272.3438
NCA30,OUT045,4364.319
FDO49,OUT013,354.2056
FDL04,OUT019,103.199
DRM48,OUT035,247.0118
FDR16,OUT013,5343.045
NCC19,OUT018,4068.7038
NCE42,OUT045,3635.268
FDY24,OUT017,999.3658
FDH19,OUT049,521.3214
FDJ46,OUT013,2117.244
FDN45,OUT010,424.7804
FDY08,OUT035,1966.7732
FDZ37,OUT035,1384.864
NCT30,OUT045,850.8924
DRY23,OUT018,199.74
NCZ30,OUT018,857.5504
FDC44,OUT018,355.5372
FDB45,OUT035,1393.5194
FDY04,OUT013,2320.9788
FDM27,OUT046,2659.8709999999996
FDZ43,OUT017,7028.1848
FDT39,OUT019,461.3994
NCC06,OUT019,129.83100000000002
FDL15,OUT027,5141.3076
FDL57,OUT017,6458.26
FDU08,OUT046,1255.0330000000001
FDK40,OUT017,4996.829000000001
FDQ12,OUT010,1524.0162
FDS48,OUT017,1504.7079999999999
FDP09,OUT045,4915.6014
FDW21,OUT049,1407.5012
FDY25,OUT035,5070.7328
DRE13,OUT017,872.198
FDV43,OUT019,41.2796
FDD22,OUT045,852.2239999999999
FDM46,OUT019,399.48
NCO30,OUT010,551.2824
FDM25,OUT046,2616.594
NCN41,OUT049,2586.633
FDU24,OUT045,1025.3319999999999
FDZ50,OUT046,593.2278
FDP45,OUT013,1258.362
NCM54,OUT045,1618.5598
FDW10,OUT019,529.311
FDP20,OUT017,1789.6704
FDK32,OUT046,3629.2758
FDN52,OUT049,2529.3742
FDM58,OUT045,222.3772
FDZ46,OUT027,1768.3648
NCA18,OUT018,602.549
FDD35,OUT046,3325.671
NCK31,OUT035,291.6204
FDI40,OUT027,2631.2416
FDT50,OUT019,293.6178
NCT06,OUT046,1787.0072
FDT31,OUT035,1323.6104
FDT45,OUT049,600.5516
FDT13,OUT045,1719.7614
FDO50,OUT045,1617.894
NCU18,OUT010,284.9624
NCR54,OUT049,2836.308
NCO18,OUT018,3276.4018
FDU09,OUT045,1454.773
FDT13,OUT018,2846.295
FDE09,OUT046,958.752
NCK53,OUT019,101.2016
FDG45,OUT049,3653.9104
DRH15,OUT035,452.744
FDO21,OUT019,451.4124
FDD14,OUT027,4506.1344
FDC09,OUT046,1230.3984
FDH45,OUT027,1480.0734
FDV32,OUT046,1201.769
FDG12,OUT035,1696.4584
FDS32,OUT013,1404.838
NCL55,OUT018,2988.1104
DRE01,OUT035,5331.7264
DRE15,OUT049,2181.8266
NCL42,OUT045,6615.3888
FDP31,OUT013,306.268
FDN33,OUT018,283.6308
FDZ59,OUT046,1794.3310000000001
FDE45,OUT010,716.4008
FDJ07,OUT013,1549.3166
FDQ45,OUT018,1328.271
FDM33,OUT027,1547.3192
FDO15,OUT010,221.7114
FDM46,OUT013,1677.816
FDR03,OUT045,2636.5679999999998
FDY49,OUT018,647.1576
FDQ60,OUT045,361.5294
FDW10,OUT049,1911.5118
FDO51,OUT049,173.108
FDJ40,OUT018,651.1524
FDS20,OUT018,2554.0088
FDU45,OUT013,343.5528
FDV02,OUT035,3735.138
FDN09,OUT046,3167.8764
NCM55,OUT027,7168.6686
FDN23,OUT018,2187.153
FDY31,OUT010,296.9468
FDW03,OUT010,205.0664
FDD14,OUT046,3874.9559999999997
FDV23,OUT017,2848.2924
DRI03,OUT045,1764.37
FDN13,OUT035,1306.9654
FDF45,OUT027,1661.8368
FDU46,OUT035,1211.756
FDB57,OUT049,2223.772
FDV12,OUT049,1884.8798
FDQ58,OUT013,459.402
NCA18,OUT017,810.9444
FDH52,OUT049,1201.769
FDM24,OUT018,3563.3616
NCP43,OUT027,3078.6592
NCO18,OUT019,356.8688
FDM32,OUT017,539.298
NCL07,OUT017,575.2512
FDK03,OUT013,6543.4824
FDP59,OUT017,623.1888
FDQ24,OUT049,4794.4258
FDQ16,OUT018,894.8352
FDU44,OUT013,2406.867
FDH28,OUT010,67.9116
FDV28,OUT019,135.8232
FDM22,OUT045,745.696
FDR56,OUT046,942.107
FDV39,OUT049,5106.686
FDU37,OUT019,157.1288
FDQ11,OUT010,1288.323
FDX02,OUT045,5321.0736
NCS42,OUT018,559.2719999999999
FDY57,OUT027,2363.59
FDB21,OUT049,942.7728
FDE28,OUT017,4146.6024
FDQ55,OUT017,3455.502
FDA48,OUT049,5099.3622
FDZ19,OUT045,700.4216
NCC43,OUT045,6088.0752
NCV18,OUT046,3162.55
NCA42,OUT018,3629.2758
FDY45,OUT046,4210.5192
NCC30,OUT045,1605.9096
FDM57,OUT013,610.5386
FDL09,OUT010,671.1264
FDB09,OUT027,4832.3764
FDT44,OUT035,820.2656
NCT06,OUT027,4567.388
FDX26,OUT049,4777.7808
FDK32,OUT013,2471.4496
DRA12,OUT046,2552.6772
FDO46,OUT010,189.753
FDE52,OUT013,703.0848
NCH42,OUT045,1386.1956
FDV08,OUT035,545.2902
FDB47,OUT018,2350.9398
FDC28,OUT010,219.71400000000003
FDD22,OUT046,3243.7776
FDS07,OUT027,1621.8888
DRI13,OUT045,3038.7112
FDG32,OUT018,4326.3684
FDU14,OUT017,3745.125
FDD28,OUT019,111.8544
NCP41,OUT017,1393.5194
FDS08,OUT049,1379.5376
FDX47,OUT045,1099.9016
FDC53,OUT019,101.2016
FDQ19,OUT035,969.4048
FDL14,OUT045,1713.7692
FDM33,OUT019,424.7804
FDA51,OUT045,1958.1178
FDZ27,OUT018,149.805
FDT04,OUT046,495.3552
DRC13,OUT049,2956.152
FDR16,OUT027,4613.994000000001
FDQ03,OUT027,8028.8822
FDE38,OUT035,1989.4104
DRH23,OUT027,2105.2596
FDT11,OUT019,1304.968
FDD09,OUT035,1810.976
FDR40,OUT045,922.7988
FDX07,OUT017,7534.1928
FDR07,OUT035,1534.0032
FDA51,OUT017,1958.1178
FDT59,OUT019,436.7648
FDF20,OUT017,3121.2704
FDR13,OUT045,1274.3412
FDY26,OUT049,7833.8028
FDW04,OUT017,642.497
FDK52,OUT017,6771.186
FDN60,OUT049,4206.5244
FDM09,OUT019,509.337
FDP46,OUT049,1267.6832
FDB50,OUT019,154.4656
NCQ29,OUT049,5580.7356
FDP16,OUT027,4592.0226
FDX33,OUT018,1794.3310000000001
FDP07,OUT010,585.2382
FDN22,OUT046,3523.4136
FDF39,OUT049,2616.594
FDS21,OUT017,490.0288
NCM42,OUT013,3235.788
FDK50,OUT019,657.8104
DRF13,OUT027,3339.6528
FDH35,OUT018,2922.1962
FDP60,OUT018,2463.46
DRJ49,OUT027,3374.2744
NCT42,OUT019,143.14700000000002
FDE38,OUT049,2037.348
FDI04,OUT049,4138.6128
NCH54,OUT045,1438.128
FDT56,OUT049,173.7738
DRD15,OUT018,2175.1686
FDV58,OUT013,1911.5118
FDP21,OUT049,5257.1568
FDH05,OUT013,3243.7776
FDR10,OUT027,5221.8694
NCP06,OUT045,2732.4432
FDF33,OUT049,2049.3324
DRK37,OUT013,4777.115
DRH49,OUT045,1787.0072
FDT58,OUT013,3355.632
FDD41,OUT018,639.168
FDP40,OUT018,663.1368
FDM51,OUT027,2777.7176
FDO45,OUT010,193.082
FDW33,OUT010,215.7192
FDY24,OUT045,808.947
FDB10,OUT010,262.3252
FDM40,OUT035,1596.5884
NCI06,OUT017,5070.7328
FDW12,OUT019,143.8128
FDX48,OUT027,5141.3076
NCW05,OUT027,1810.976
FDX27,OUT017,1314.2892
DRM37,OUT045,4563.3932
FDA38,OUT045,6353.0636
FDR36,OUT046,669.1289999999999
FDZ45,OUT046,5536.7928
FDG05,OUT017,2693.8268
FDK28,OUT013,5396.9748
FDV47,OUT045,1775.6886
FDN21,OUT045,3705.8428
FDP20,OUT027,2797.6916
FDI35,OUT045,2057.9878
DRY23,OUT013,426.11199999999997
FDA56,OUT017,3448.844
FDB09,OUT013,2586.633
NCO26,OUT027,4434.228
FDQ49,OUT018,3398.2432
FDI52,OUT027,1981.4208
FDZ44,OUT027,2303.6679999999997
FDZ09,OUT018,1925.4936
FDY03,OUT049,2348.9424
NCG42,OUT017,642.497
DRI13,OUT027,8868.456
FDQ32,OUT013,632.51
FDW16,OUT035,1416.8224
FDU27,OUT046,1294.3152
FDR28,OUT010,303.6048
FDQ49,OUT010,308.9312
FDS37,OUT046,695.0952
FDW26,OUT018,937.4464
FDX12,OUT018,6291.81
NCP06,OUT013,3034.0506
FDW45,OUT010,151.1366
NCN30,OUT049,1229.0668
FDN24,OUT049,1104.5622
NCL41,OUT027,1058.622
FDR02,OUT019,361.5294
FDD09,OUT010,352.874
FDS33,OUT010,261.6594
FDU22,OUT045,2133.2232
FDI53,OUT013,4586.0304
DRH01,OUT049,2085.2856
FDX32,OUT013,1701.7848
NCP30,OUT018,346.216
FDB60,OUT045,1576.6144
FDB14,OUT049,1304.968
NCP02,OUT035,735.709
FDJ10,OUT017,1264.3542
FDG34,OUT046,202.4032
NCB18,OUT017,1258.362
FDM16,OUT049,1478.076
FDW25,OUT018,852.2239999999999
FDB35,OUT010,277.6386
DRN11,OUT013,1596.5884
FDF41,OUT019,480.7076
FDH16,OUT045,808.947
NCQ50,OUT018,2117.244
DRH23,OUT018,718.3982
DRJ37,OUT013,1057.9562
DRJ24,OUT027,7033.5112
FDY16,OUT035,1844.266
FDQ27,OUT045,2889.572
FDZ33,OUT045,2852.2872
FDF29,OUT045,927.4594
FDA08,OUT049,2111.9176
FDG31,OUT046,1120.5414
FDE34,OUT019,185.7582
NCR30,OUT027,1290.3204
FDV33,OUT035,4133.2864
DRZ24,OUT018,829.5868
NCL54,OUT035,4619.9862
FDR12,OUT049,2233.0932
NCC54,OUT046,4579.3724
DRN59,OUT013,1039.9796
FDX50,OUT019,254.3356
FDV31,OUT027,2526.0452
NCA29,OUT027,7759.899
FDW60,OUT049,1605.9096
FDX08,OUT017,7534.1928
DRD49,OUT013,6309.7866
FDD33,OUT046,3435.528
FDW35,OUT013,1468.089
FDJ36,OUT017,1230.3984
FDV51,OUT035,5201.2296
FDW36,OUT046,2011.3818
FDH35,OUT046,1644.526
NCS30,OUT027,1565.9616
FDN49,OUT017,1230.3984
FDL08,OUT018,2175.1686
FDI09,OUT013,5033.448
FDP19,OUT018,1842.9344
FDU21,OUT010,37.9506
NCP41,OUT045,1393.5194
FDY10,OUT013,1717.764
FDP12,OUT018,564.5984
NCN26,OUT049,703.0848
FDK44,OUT013,347.5476
FDC28,OUT049,836.2448
FDJ41,OUT027,6574.775
NCT29,OUT035,2450.144
NCH42,OUT019,229.701
FDU60,OUT018,1571.2879999999998
FDS02,OUT045,2836.308
FDC51,OUT046,1231.73
FDU03,OUT013,1277.0044
FDX39,OUT045,6331.758000000001
NCY05,OUT010,71.9064
NCL06,OUT027,8138.7392
FDD32,OUT035,942.7728
NCN41,OUT045,2586.633
NCX53,OUT049,1966.7732
FDU57,OUT019,149.805
FDQ23,OUT046,2050.6639999999998
FDQ52,OUT045,6308.455
FDC14,OUT045,629.181
FDY09,OUT035,2676.5159999999996
FDQ28,OUT045,3089.312
FDV25,OUT046,5747.1856
FDJ07,OUT035,2780.3808
DRB25,OUT049,2036.6822
FDK52,OUT019,677.1186
FDY52,OUT027,2804.3496
FDB28,OUT046,1182.4608
FDT36,OUT035,846.8976
FDV25,OUT017,5747.1856
NCN07,OUT027,3340.9844
FDC57,OUT017,2826.321
FDQ03,OUT018,4809.7392
FDU23,OUT017,1504.0422
NCX41,OUT035,5049.4272
NCD06,OUT035,652.484
FDW08,OUT045,1384.864
NCU29,OUT017,1611.236
NCE06,OUT013,1853.5872
FDV52,OUT010,592.562
FDB02,OUT017,1777.6860000000001
NCR18,OUT045,639.168
FDK16,OUT049,1534.0032
NCQ29,OUT010,1041.3112
FDZ01,OUT019,102.5332
FDW27,OUT035,3383.5956
FDD17,OUT018,3848.324
FDW39,OUT013,1235.059
DRH59,OUT045,834.9132
FDS52,OUT013,202.4032
FDU40,OUT027,5499.508000000001
NCF54,OUT013,2988.1104
FDH46,OUT045,820.2656
NCP14,OUT049,2966.139
FDH50,OUT049,3123.9336
DRF15,OUT010,596.5568
FDV27,OUT027,1918.8356
NCJ06,OUT049,1072.6038
FDN02,OUT018,5001.4896
FDQ51,OUT049,307.5996
FDQ07,OUT017,6410.3224
FDS45,OUT049,1693.7952
NCJ06,OUT045,1072.6038
FDD36,OUT035,1787.6729999999998
FDY25,OUT045,1864.24
FDU52,OUT046,2450.144
DRK47,OUT017,1874.8928
NCL30,OUT017,1789.6704
FDN22,OUT035,3271.7412
NCF30,OUT027,2719.7929999999997
FDK03,OUT035,2797.6916
FDT45,OUT017,1492.0578
NCC54,OUT027,4579.3724
FDP08,OUT018,3367.6164
FDU44,OUT046,974.7312
DRG39,OUT035,928.1252
FDU32,OUT049,2892.2352
FDY27,OUT049,1593.9252
NCP54,OUT013,1992.0736
NCZ41,OUT049,1012.0160000000001
DRL49,OUT013,854.8872
FDI05,OUT018,778.9860000000001
FDY56,OUT045,7222.5984
DRC13,OUT013,2956.152
NCV29,OUT017,6471.576
FDR24,OUT049,703.0848
FDZ34,OUT018,6757.87
FDP37,OUT035,2441.4886
FDX08,OUT027,6157.3184
FDS57,OUT045,2290.3520000000003
NCG18,OUT049,1262.3568
FDK25,OUT018,3249.1040000000003
FDH53,OUT049,1198.44
DRI59,OUT018,4500.808
FDA52,OUT046,1962.7784
FDT20,OUT010,33.29
FDE36,OUT019,617.8624
FDI24,OUT017,2801.6864
FDB28,OUT018,1755.7146
FDV11,OUT017,2101.2648
FDP01,OUT046,2874.9244
FDD34,OUT027,1973.4312
FDJ50,OUT027,1821.6288
FDZ44,OUT013,3115.9440000000004
DRO59,OUT035,834.9132
DRB48,OUT045,746.3618
FDR21,OUT018,1587.933
NCE42,OUT010,1482.0708
FDO23,OUT046,1134.5232
NCE30,OUT018,4607.335999999999
FDQ22,OUT035,589.2330000000001
FDY01,OUT045,1958.1178
FDS08,OUT017,1611.9018
FDG28,OUT018,3675.216
FDQ51,OUT018,443.4228
FDB05,OUT017,1281.665
FDO56,OUT049,2633.9048
FDE02,OUT018,539.298
FDN45,OUT017,4470.1812
FDS09,OUT013,727.0536
NCA54,OUT018,2929.52
FDP09,OUT010,424.7804
FDC53,OUT045,1970.7679999999998
NCM55,OUT017,2308.9944
FDL09,OUT018,3874.2902
FDA11,OUT019,185.0924
FDA50,OUT045,1061.951
FDC23,OUT017,3199.8348
FDE22,OUT049,2406.867
FDD23,OUT046,2181.1608
NCA29,OUT049,6303.7944
FDK38,OUT046,2956.152
DRC13,OUT046,3456.1678
NCP43,OUT049,2345.6134
FDX28,OUT049,978.7260000000001
FDF08,OUT049,966.7416
FDZ33,OUT046,2217.114
FDD10,OUT049,1070.6064
FDO58,OUT017,1146.5076
FDI50,OUT017,4580.704000000001
FDO58,OUT045,2631.2416
FDX08,OUT013,3247.7724
NCK17,OUT010,71.9064
FDF39,OUT035,3171.8712
FDU45,OUT010,542.627
NCJ18,OUT018,1132.5258
DRC27,OUT019,790.9704
DRC25,OUT035,2061.3168
FDU59,OUT035,1294.3152
FDU28,OUT035,1154.4972
NCP30,OUT046,982.055
FDB39,OUT018,559.2719999999999
FDE41,OUT013,1494.0552
DRH11,OUT010,229.0352
FDA58,OUT045,3950.1914
FDU50,OUT046,572.5880000000001
FDM34,OUT013,1265.02
FDM44,OUT027,1957.4520000000002
FDR39,OUT045,2693.8268
FDM25,OUT045,2801.6864
FDQ49,OUT049,3325.0052
DRH25,OUT018,377.5086
FDM09,OUT027,5000.8238
FDL44,OUT019,495.3552
NCR42,OUT018,346.216
DRL59,OUT046,718.3982
FDX43,OUT013,2037.348
DRK47,OUT010,468.7232
FDU48,OUT018,1278.336
FDY12,OUT045,809.6128
NCN43,OUT018,1245.046
NCM55,OUT018,1277.0044
FDQ21,OUT027,2863.6058
FDX13,OUT035,3984.1472
NCK30,OUT027,2607.2728
FDG20,OUT049,347.5476
DRG27,OUT017,1312.9576
FDY14,OUT018,4026.7584
FDP59,OUT035,623.1888
FDU60,OUT017,6426.3016
NCC18,OUT019,171.7764
DRJ39,OUT017,8323.8316
FDS07,OUT049,3243.7776
FDM08,OUT027,4965.5364
FDP51,OUT045,4287.752
FDU16,OUT035,2432.8332
FDH12,OUT013,1278.336
DRE48,OUT010,387.4956
NCL42,OUT027,5704.5744
FDR21,OUT045,2999.429
NCW29,OUT035,259.66200000000003
FDO11,OUT013,5153.292
NCM31,OUT049,2247.7408
FDV35,OUT019,665.8
FDF58,OUT017,1113.2176
NCE43,OUT049,3435.528
FDA02,OUT035,4844.3608
DRL37,OUT010,125.8362
FDR24,OUT018,1086.5856
FDW59,OUT049,1099.2358
FDS22,OUT049,652.484
FDW24,OUT017,631.8442
FDU24,OUT035,925.462
FDA21,OUT027,7510.224
FDH58,OUT027,2488.7604
