Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDE28,OUT027,5768.62183509621
FDO27,OUT035,1598.2835491797757
DRL23,OUT027,2900.092433662659
FDS28,OUT046,824.4986227659743
FDX24,OUT013,1521.9130214128163
FDZ02,OUT035,1655.2310179500837
FDL46,OUT045,1805.2313256903208
FDS60,OUT027,4680.24510362078
NCO06,OUT017,566.6604592774213
FDO16,OUT035,1426.423982431154
FDC60,OUT049,1869.5130101889658
FDA48,OUT018,3357.6256457177806
FDZ36,OUT027,4985.47645331111
FDK27,OUT045,1945.366570075947
FDW23,OUT018,180.76650243785775
FDM14,OUT018,1572.9624261188535
FDM14,OUT013,1705.3473279479495
FDW60,OUT018,2691.050672144746
FDE21,OUT013,1831.9605531973343
NCM42,OUT035,1851.7802115479133
FDY59,OUT010,105.04664445376082
DRI49,OUT049,1471.692260675218
FDT28,OUT019,326.0845556354296
FDQ22,OUT018,178.27863919777377
FDR60,OUT049,1503.0086971725182
FDC50,OUT019,105.84187313722472
FDV24,OUT013,2383.674638880092
DRF48,OUT010,612.0039628074501
FDQ47,OUT046,587.5129462977986
DRN36,OUT049,1804.074818110014
NCY06,OUT035,2170.1624941821365
FDE52,OUT035,1548.9654912723356
NCB54,OUT045,2019.1100860739002
NCF31,OUT035,2549.2234674118713
FDJ08,OUT027,4942.498496896418
NCC07,OUT017,1791.602146545773
NCD19,OUT027,1800.3743671111508
FDL46,OUT049,2143.1278281689256
FDM20,OUT045,3791.905021940306
NCI06,OUT010,558.2316435499429
DRM11,OUT035,4057.540031931278
NCH07,OUT018,2325.1026232159834
FDS23,OUT013,2008.6557441373157
FDO49,OUT018,407.87807587334623
FDS35,OUT049,1372.037240254468
DRK39,OUT045,1299.9048711139305
DRI39,OUT049,1135.051253417577
FDV04,OUT017,2592.2651602862325
NCN14,OUT035,3015.9153475662924
FDH08,OUT013,3700.295597979194
FDS20,OUT046,2677.1681507032963
FDV40,OUT049,1425.8032479194949
FDZ48,OUT010,312.8968310024388
FDS24,OUT027,2439.332127421306
FDK44,OUT049,3073.444999182113
FDS48,OUT045,2374.648477061274
FDK26,OUT010,619.1483971684206
FDD23,OUT045,3018.0174689415426
NCH54,OUT017,2718.7893624859726
NCP14,OUT010,259.4686169364623
FDM60,OUT010,-5.907057106323583
FDV24,OUT017,2444.850921033898
FDH08,OUT018,3494.741832367185
FDS12,OUT027,3637.7054959134975
FDR39,OUT027,4544.418912891606
FDP12,OUT027,1498.8049813540506
DRF60,OUT027,5824.251235467693
FDC09,OUT035,1765.144221369212
FDF50,OUT018,2960.676992272733
FDG28,OUT035,3952.3777352470247
NCE19,OUT017,883.020733735892
NCM53,OUT010,424.9467615182625
NCN18,OUT049,2095.3527864975094
FDF32,OUT035,3262.4872262576077
FDF11,OUT013,3787.9371265530094
DRI59,OUT049,3982.7422312745953
NCG54,OUT035,2813.4087341034437
FDM44,OUT046,1429.4464811915009
FDT57,OUT018,3600.6310659459336
FDV24,OUT046,2234.8034083266
FDI50,OUT019,1430.6851969643103
FDS09,OUT035,858.2791861524947
NCC31,OUT027,4244.50078874686
FDQ07,OUT019,1209.7543412342065
FDC22,OUT017,3136.4133145842943
FDZ56,OUT046,2449.067713169535
FDZ40,OUT019,-180.07160318535463
FDS46,OUT027,3048.6639170873395
DRD24,OUT045,2250.881572978581
FDV45,OUT017,3209.116939001813
FDL26,OUT045,2443.4090602599836
FDA56,OUT018,1763.0157439165948
FDN27,OUT046,1621.782628447324
FDM20,OUT049,4308.295246319851
FDO16,OUT017,1414.688642015361
FDL03,OUT035,3299.1095307442847
FDE58,OUT046,1610.1081144077475
FDI02,OUT027,3079.2757646446344
NCC55,OUT019,-234.12362977095364
FDR03,OUT018,3165.827230546305
FDB14,OUT017,1533.059010133471
FDR45,OUT013,3784.7370269642684
NCN07,OUT017,2248.4175407192056
FDM51,OUT019,227.54109600654272
FDT52,OUT027,6049.120699159543
FDL26,OUT046,2216.5253453961686
NCZ42,OUT046,3531.5745228954092
DRI47,OUT019,327.69777074391357
FDW40,OUT013,2194.1855191080103
FDN34,OUT046,2524.2724374871277
FDS01,OUT035,2961.091882020058
NCG55,OUT045,1852.8462559501183
FDC11,OUT035,1410.5743035330697
FDX35,OUT018,3460.262532860623
NCB06,OUT046,2294.684933108283
FDR09,OUT019,1714.5804241256365
FDC53,OUT017,1663.0178545190324
FDY45,OUT013,3970.231958868725
FDA22,OUT010,476.93768553407375
FDE02,OUT035,1564.8660802242177
FDW21,OUT045,1677.6818415099947
FDV34,OUT046,1075.3038599726194
FDS59,OUT049,2172.125669055589
NCW17,OUT017,2211.4020937477753
NCK54,OUT046,1683.417048050054
FDG17,OUT019,1675.437028469413
FDG35,OUT017,3050.8837637750494
FDD08,OUT010,-32.23627483356737
NCO07,OUT017,3447.9393663764795
FDJ10,OUT010,375.38943562417165
FDW36,OUT017,1753.048821381056
FDW21,OUT010,325.0230286864193
FDY19,OUT017,2030.414575579392
DRE03,OUT013,695.7133610416937
NCC55,OUT049,844.9237843116633
FDH52,OUT010,152.22141233576357
FDO09,OUT017,4273.647209813172
FDU43,OUT045,3737.723367781692
FDX09,OUT010,519.5493877615907
FDH40,OUT019,79.483610108746
FDW58,OUT017,1762.186642399146
FDC47,OUT017,3717.4486779218823
NCR41,OUT035,1554.7302939718397
DRG49,OUT035,3859.7504859194783
FDC52,OUT027,4187.173896636802
FDY13,OUT046,992.4579025674732
FDY35,OUT013,633.9553228058387
FDI35,OUT017,3080.0579432435843
NCU18,OUT049,2554.92007273284
FDY33,OUT018,2398.9964239664996
FDC15,OUT027,4086.972509487978
FDU01,OUT049,3362.2621036353557
NCU42,OUT046,2458.3075381898147
NCV29,OUT018,2647.0725887251256
NCY30,OUT017,3134.0164887129795
FDQ46,OUT049,2117.224816429183
FDG58,OUT027,4045.089651526816
FDK33,OUT017,3597.5466035296686
NCD07,OUT045,1849.8640439841624
NCX29,OUT027,3934.797245490012
NCT42,OUT013,2327.950318572666
DRN59,OUT035,742.9566886682026
FDI44,OUT035,1251.0405607085643
FDA45,OUT049,3077.640632520353
FDP31,OUT045,1006.2639280729659
FDY01,OUT046,1677.519838516585
FDT09,OUT018,2001.3115579997811
DRH03,OUT027,2669.88728981135
FDA36,OUT018,2824.2788388644494
NCF31,OUT017,2555.79109476744
FDG14,OUT049,2858.464339203836
FDG28,OUT027,6067.382092408307
FDU14,OUT049,4346.455857867262
FDY47,OUT019,217.21395700983354
FDI56,OUT049,1792.416018060863
DRD01,OUT013,810.2770386181035
FDM22,OUT046,887.0319645172343
FDH33,OUT013,654.9611741512344
DRZ24,OUT013,1840.1326386685282
NCQ38,OUT046,1438.619755135791
FDO16,OUT027,2675.658744055143
FDU07,OUT027,4077.9339227591176
NCB07,OUT013,2969.242756685856
FDU48,OUT045,2084.703662689946
NCM43,OUT045,2610.975140696113
FDR31,OUT010,344.45712756258246
DRK49,OUT018,196.8570608541399
NCI30,OUT010,1372.4294742909728
DRD60,OUT017,3083.649794310298
NCG19,OUT046,3376.353654631587
FDH12,OUT035,1732.1840262297985
FDM32,OUT035,1490.54257112642
FDM27,OUT035,2629.116220035232
NCU53,OUT027,4522.601363330633
NCQ18,OUT046,1310.6308701119733
FDS10,OUT013,2717.1803165982683
FDB33,OUT027,4145.40540634462
FDI12,OUT013,1351.0933474505368
NCW42,OUT013,3423.1204756922716
NCC06,OUT018,1890.666838158563
FDW02,OUT017,2114.189728953658
NCD43,OUT017,1798.2704575771418
FDM57,OUT018,1012.8973910198858
FDA58,OUT017,3799.882400919246
FDK56,OUT046,2683.5733774186237
FDP52,OUT045,3616.8686857819207
FDW20,OUT018,1808.6504397335511
FDS52,OUT049,1994.6314238331438
NCT29,OUT018,1721.5561979854567
NCL54,OUT013,2744.5782066196443
FDC05,OUT045,3119.8899158874556
FDF34,OUT035,3320.4737211988154
FDP03,OUT027,3525.491390858486
FDD32,OUT010,319.27679593848467
FDZ10,OUT045,2023.842828154984
FDZ40,OUT035,841.6225197693325
FDD51,OUT018,238.6002881701305
NCY30,OUT019,675.4428527487496
FDP58,OUT017,3536.920304441504
FDV49,OUT017,4205.510841649797
FDY24,OUT019,-216.26956707764262
NCO55,OUT017,1824.0717787466651
FDR13,OUT017,2022.0406521919658
FDS51,OUT017,1014.3223945453277
FDP26,OUT045,1631.2283227193213
NCB54,OUT027,3620.8797651768064
FDF32,OUT017,3287.3664271236216
FDN31,OUT018,2815.16207032025
DRM48,OUT017,623.2073462230028
FDN20,OUT049,3005.3688166456045
DRL01,OUT046,3432.1374649117715
FDV56,OUT049,2106.6973413175474
DRH13,OUT027,3019.1321328946615
FDA03,OUT017,2531.9044770752007
FDF47,OUT027,5433.203425476311
FDX32,OUT046,2163.10464227604
FDX57,OUT049,1816.0837906919787
NCA30,OUT045,2941.0570060648542
FDO49,OUT013,730.9511999038593
FDL04,OUT019,215.61696314255664
DRM48,OUT035,690.4394614390835
FDR16,OUT013,3400.3542009912253
NCC19,OUT018,2823.1469034656693
NCE42,OUT045,3623.2198431944744
FDY24,OUT017,911.3882357899006
FDH19,OUT049,3071.2602650055096
FDJ46,OUT013,2688.914134503456
FDN45,OUT010,1108.0763349087556
FDY08,OUT035,2336.566493554701
FDZ37,OUT035,1497.6359130948672
NCT30,OUT045,750.2909204764039
DRY23,OUT018,195.97338346914452
NCZ30,OUT018,1718.5858778013157
FDC44,OUT018,1561.6930066813786
FDB45,OUT035,1719.2782601071867
FDY04,OUT013,2538.7240099425926
FDM27,OUT046,2326.3051163961036
FDZ43,OUT017,3934.9864047523142
FDT39,OUT019,368.8005041086445
NCC06,OUT019,349.5834410888045
FDL15,OUT027,3964.392163937795
FDL57,OUT017,4212.444788396819
FDU08,OUT046,1397.592044109429
FDK40,OUT017,4178.996121856251
FDQ12,OUT010,1145.2466691129266
FDS48,OUT017,2559.852582577593
FDP09,OUT045,3289.3403032103256
FDW21,OUT049,2022.2308162278234
FDY25,OUT035,3000.5420720423763
DRE13,OUT017,1477.1806758331131
FDV43,OUT019,-197.16701580967734
FDD22,OUT045,1770.7598014076286
FDM46,OUT019,86.73082776642677
NCO30,OUT010,704.4530941546935
FDM25,OUT046,2614.36574998461
NCN41,OUT049,2275.400830403942
FDU24,OUT045,1486.424145239419
FDZ50,OUT046,2736.5210916523083
FDP45,OUT013,3948.7961063964353
NCM54,OUT045,2009.9191794234323
FDW10,OUT019,678.8145747242518
FDP20,OUT017,2199.5794428478744
FDK32,OUT046,2247.3800727082944
FDN52,OUT049,1794.0579688053053
FDM58,OUT045,1763.3279507998182
FDZ46,OUT027,3114.4221737767175
NCA18,OUT018,1664.8452034994584
FDD35,OUT046,1754.0229036713838
NCK31,OUT035,810.9568452169876
FDI40,OUT027,2850.1316781345886
FDT50,OUT019,15.262338111685624
NCT06,OUT046,2375.862275787101
FDT31,OUT035,3112.590976338744
FDT45,OUT049,1039.618110521093
FDT13,OUT045,2915.840359937644
FDO50,OUT045,1374.6048304795636
NCU18,OUT010,455.89754878279854
NCR54,OUT049,3399.7705358223293
NCO18,OUT018,2665.9906404384883
FDU09,OUT045,921.2052781757794
FDT13,OUT018,2850.0418180381002
FDE09,OUT046,1605.6623764658286
NCK53,OUT019,120.62758240134079
FDG45,OUT049,3783.5465753201875
DRH15,OUT035,676.5322352329217
FDO21,OUT019,1286.2744323215738
FDD14,OUT027,4684.909981164721
FDC09,OUT046,1488.7420030690002
FDH45,OUT027,1444.0958249631562
FDV32,OUT046,862.855435906394
FDG12,OUT035,2040.0866494399215
FDS32,OUT013,2182.145731892875
NCL55,OUT018,3834.813517808137
DRE01,OUT035,3829.4754384592347
DRE15,OUT049,1526.651836517004
NCL42,OUT045,3776.2913262456054
FDP31,OUT013,853.5284152843913
FDN33,OUT018,1224.5135262847557
FDZ59,OUT046,2490.194466775276
FDE45,OUT010,529.6198447643202
FDJ07,OUT013,1879.084587454405
FDQ45,OUT018,2780.7259461788494
FDM33,OUT027,5430.413084367909
FDO15,OUT010,313.00288069694045
FDM46,OUT013,1349.0134536560563
FDR03,OUT045,3271.297285644184
FDY49,OUT018,2549.1249003095136
FDQ60,OUT045,1893.5363711530986
FDW10,OUT049,3071.0543663177455
FDO51,OUT049,1014.6123370228116
FDJ40,OUT018,1553.2677302652112
FDS20,OUT018,2699.379115649568
FDU45,OUT013,1653.7559230834263
FDV02,OUT035,2809.0067555996757
FDN09,OUT046,3522.883888916967
NCM55,OUT027,4781.106049016327
FDN23,OUT018,2113.9028697343238
FDY31,OUT010,270.60521856999156
FDW03,OUT010,289.5846502411845
FDD14,OUT046,2604.0930387483086
FDV23,OUT017,2098.2516579836365
DRI03,OUT045,2751.6514409906185
FDN13,OUT035,1600.4827238590844
FDF45,OUT027,1777.886663897335
FDU46,OUT035,1495.1647239460851
FDB57,OUT049,3902.5832426143133
FDV12,OUT049,1989.593850530624
FDQ58,OUT013,2361.991994843756
NCA18,OUT017,1981.7277705078013
FDH52,OUT049,1319.8822242914941
FDM24,OUT018,2208.3487114412083
NCP43,OUT027,4625.887232187282
NCO18,OUT019,569.5512716367314
FDM32,OUT017,1505.8639923963347
NCL07,OUT017,641.1094867024082
FDK03,OUT013,4042.1399321906447
FDP59,OUT017,1737.7942728529792
FDQ24,OUT049,4385.926273981149
FDQ16,OUT018,1529.3937129558656
FDU44,OUT013,2509.550111887059
FDH28,OUT010,48.057540154664274
FDV28,OUT019,-199.88348613567865
FDM22,OUT045,917.7512532679436
FDR56,OUT046,2892.939436789585
FDV39,OUT049,3496.844080075429
FDU37,OUT019,14.311813579363028
FDQ11,OUT010,1644.6001749394359
FDX02,OUT045,3437.453841566868
NCS42,OUT018,1206.5602830793127
FDY57,OUT027,2411.5184426060227
FDB21,OUT049,4229.916850484438
FDE28,OUT017,3716.9468785651875
FDQ55,OUT017,1991.3315823511557
FDA48,OUT049,3942.178342985012
FDZ19,OUT045,2699.0071157865686
NCC43,OUT045,3856.115189220754
NCV18,OUT046,1101.5771338409663
NCA42,OUT018,2311.7584634515333
FDY45,OUT046,3729.4440607235215
NCC30,OUT045,2801.5883433505496
FDM57,OUT013,1213.0841716125215
FDL09,OUT010,743.3466775092904
FDB09,OUT027,3368.270047785118
FDT44,OUT035,1990.947032134223
NCT06,OUT027,4265.005590880981
FDX26,OUT049,3237.7231654029947
FDK32,OUT013,2386.695373299235
DRA12,OUT046,2063.329629990207
FDO46,OUT010,733.453374070832
FDE52,OUT013,1331.4742745909712
NCH42,OUT045,3540.454081158923
FDV08,OUT035,659.7258830117835
FDB47,OUT018,3117.8043094748655
FDC28,OUT010,194.97686221120628
FDD22,OUT046,1604.1585620341957
FDS07,OUT027,3217.670473912885
DRI13,OUT045,3358.8758690545355
FDG32,OUT018,3365.493864365832
FDU14,OUT017,4071.6641547473814
FDD28,OUT019,-135.5208418607924
NCP41,OUT017,1894.1935585328793
FDS08,OUT049,3196.704688456384
FDX47,OUT045,2537.681533804669
FDC53,OUT019,7.718818285940673
FDQ19,OUT035,3910.541631220721
FDL14,OUT045,2497.40027448775
FDM33,OUT019,1142.71577036066
FDA51,OUT045,1801.9813246188219
FDZ27,OUT018,381.0480159272957
FDT04,OUT046,657.9728396085643
DRC13,OUT049,2400.819413180725
FDR16,OUT027,5476.477276818521
FDQ03,OUT027,5796.30302430516
FDE38,OUT035,2775.550509458545
DRH23,OUT027,1708.992856299189
FDT11,OUT019,834.8373722017934
FDD09,OUT035,2985.7583617629766
FDR40,OUT045,1327.7976180905823
FDX07,OUT017,3164.481332137218
FDR07,OUT035,1560.711466277125
FDA51,OUT017,1923.5922764900643
FDT59,OUT019,1404.4849053308662
FDF20,OUT017,3223.6652283585745
FDR13,OUT045,1871.9501662947
FDY26,OUT049,3714.027770728878
FDW04,OUT017,2222.110563663071
FDK52,OUT017,3744.3053865048255
FDN60,OUT049,2865.293240346571
FDM09,OUT019,605.9228717587434
FDP46,OUT049,1620.4301759014984
FDB50,OUT019,-8.060008065978243
NCQ29,OUT049,4470.418440326159
FDP16,OUT027,6004.093413930628
FDX33,OUT018,2375.8028151153785
FDP07,OUT010,737.5240467305846
FDN22,OUT046,3679.856825865243
FDF39,OUT049,4600.607342578743
FDS21,OUT017,1039.7242000728752
NCM42,OUT013,1710.691757323577
FDK50,OUT019,431.2514412943672
DRF13,OUT027,3882.2133684330042
FDH35,OUT018,2503.694606483431
FDP60,OUT018,1357.8977426401552
DRJ49,OUT027,3606.7838895632826
NCT42,OUT019,254.779184797827
FDE38,OUT049,3104.151968907905
FDI04,OUT049,3553.198977676709
NCH54,OUT045,2480.07743126102
FDT56,OUT049,1169.4121976612416
DRD15,OUT018,3550.8839376211345
FDV58,OUT013,2901.624344603435
FDP21,OUT049,3375.0600409717254
FDH05,OUT013,3679.1369238343805
FDR10,OUT027,4133.372327525527
NCP06,OUT045,2364.9458071586287
FDF33,OUT049,2058.4356400770416
DRK37,OUT013,2965.7231540906664
DRH49,OUT045,1285.3508551552882
FDT58,OUT013,2584.0290405525393
FDD41,OUT018,1446.6354482284164
FDP40,OUT018,1544.7975324413785
FDM51,OUT027,2841.054787476548
FDO45,OUT010,372.0780777369538
FDW33,OUT010,346.56058822789265
FDY24,OUT045,829.5998000213685
FDB10,OUT010,1255.3619084856987
FDM40,OUT035,2330.3788366769318
NCI06,OUT017,2996.223456129555
FDW12,OUT019,320.660362500463
FDX48,OUT027,4147.019222255809
NCW05,OUT027,2768.93901954579
FDX27,OUT017,1574.7275425947244
DRM37,OUT045,3068.496715918207
FDA38,OUT045,3756.4848672820854
FDR36,OUT046,624.9634393930619
FDZ45,OUT046,2856.4154627628595
FDG05,OUT017,2668.413776800061
FDK28,OUT013,4148.287273486296
FDV47,OUT045,1281.0114825958922
FDN21,OUT045,2528.6501314476736
FDP20,OUT027,3353.0786087968872
FDI35,OUT045,2853.2226855013364
DRY23,OUT013,646.1929806372615
FDA56,OUT017,2094.84477577656
FDB09,OUT013,1896.5768014824243
NCO26,OUT027,3338.411771118199
FDQ49,OUT018,2407.7239632780575
FDI52,OUT027,3251.5805252918117
FDZ44,OUT027,3389.2805448996296
FDZ09,OUT018,2475.835088478234
FDY03,OUT049,2141.5399540628496
NCG42,OUT017,2243.0500173768814
DRI13,OUT027,5432.591325632199
FDQ32,OUT013,1912.77217443158
FDW16,OUT035,1510.2950359954193
FDU27,OUT046,793.5954534372568
FDR28,OUT010,532.7209848269697
FDQ49,OUT010,577.4745311043109
FDS37,OUT046,1678.6902686182088
FDW26,OUT018,3351.400145134492
FDX12,OUT018,3793.7936694100313
NCP06,OUT013,2297.3108631844125
FDW45,OUT010,603.5618069219524
NCN30,OUT049,1778.6518349647545
FDN24,OUT049,1057.5951663553724
NCL41,OUT027,1295.3596820346734
FDR02,OUT019,182.34520580523895
FDD09,OUT010,569.0722785783997
FDS33,OUT010,317.5499319417905
FDU22,OUT045,1903.1115974248808
FDI53,OUT013,2525.631071933304
DRH01,OUT049,3057.590154500229
FDX32,OUT013,2220.0372432878194
NCP30,OUT018,188.17180489449356
FDB60,OUT045,3065.508446438912
FDB14,OUT049,1766.4666877092168
NCP02,OUT035,924.1433365559519
FDJ10,OUT017,2338.607761349335
FDG34,OUT046,1638.3886179581034
NCB18,OUT017,1441.064316630917
FDM16,OUT049,1598.64175028844
FDW25,OUT018,1084.3008591441812
FDB35,OUT010,411.65636931004036
DRN11,OUT013,2197.2071101545907
FDF41,OUT019,1607.2373709537646
FDH16,OUT045,1380.5324506904544
NCQ50,OUT018,3252.6159544019
DRH23,OUT018,454.8712494478803
DRJ37,OUT013,2341.685828695813
DRJ24,OUT027,4727.456347052578
FDY16,OUT035,3080.6297797265415
FDQ27,OUT045,1731.7667503468583
FDZ33,OUT045,2345.974111211046
FDF29,OUT045,2149.317938652696
FDA08,OUT049,3001.9147662466694
FDG31,OUT046,892.1455553292556
FDE34,OUT019,614.1174658127907
NCR30,OUT027,2005.3690558238732
FDV33,OUT035,4141.325472106666
DRZ24,OUT018,1702.449006032167
NCL54,OUT035,2883.074245006135
FDR12,OUT049,3208.6723309607287
NCC54,OUT046,3510.6409707064727
DRN59,OUT013,684.7720411703792
FDX50,OUT019,244.283975884633
FDV31,OUT027,4728.264198315686
NCA29,OUT027,4598.957334813173
FDW60,OUT049,3339.5593383345727
FDX08,OUT017,3036.743868159143
DRD49,OUT013,3649.6821556768664
FDD33,OUT046,3393.9037883699757
FDW35,OUT013,664.6113957694025
FDJ36,OUT017,1750.4738682490179
FDV51,OUT035,2788.2129308912326
FDW36,OUT046,1525.6157694907151
FDH35,OUT046,2390.4412715861026
NCS30,OUT027,3693.4078325307537
FDN49,OUT017,596.1384402016831
FDL08,OUT018,3782.1995323162023
FDI09,OUT013,3690.7672023122
FDP19,OUT018,1830.157925123417
FDU21,OUT010,41.345156845628516
NCP41,OUT045,1687.7158953527187
FDY10,OUT013,1641.5132405293425
FDP12,OUT018,157.21604612514747
NCN26,OUT049,2194.5036604446823
FDK44,OUT013,2677.301690439204
FDC28,OUT049,2128.5191978229395
FDJ41,OUT027,6439.466497225172
NCT29,OUT035,2083.8818640711406
NCH42,OUT019,1337.5557022130693
FDU60,OUT018,2565.4388741970943
FDS02,OUT045,3042.1530366860025
FDC51,OUT046,1849.5058748328788
FDU03,OUT013,2800.1742050884286
FDX39,OUT045,3339.432487853636
NCY05,OUT010,-2.1477577414550577
NCL06,OUT027,6264.979580717983
FDD32,OUT035,1310.2880541112954
NCN41,OUT045,1953.96093056581
NCX53,OUT049,2569.998734769946
FDU57,OUT019,394.62413305402964
FDQ23,OUT046,1513.1559324040409
FDQ52,OUT045,3787.502874132245
FDC14,OUT045,686.0854120116684
FDY09,OUT035,2959.2053532253803
FDQ28,OUT045,2526.630937826636
FDV25,OUT046,3314.7057073143355
FDJ07,OUT035,1979.0685924162626
DRB25,OUT049,2010.6489894615547
FDK52,OUT019,1248.8281612056162
FDY52,OUT027,2156.5672938339476
FDB28,OUT046,2918.3724072223176
FDT36,OUT035,544.2536712105209
FDV25,OUT017,3547.4618635355364
NCN07,OUT027,3381.267740832806
FDC57,OUT017,3307.13154324977
FDQ03,OUT018,3620.7548415129263
FDU23,OUT017,2781.5414497581914
NCX41,OUT035,3474.572334991096
NCD06,OUT035,750.0093513416041
FDW08,OUT045,1667.8517836964418
NCU29,OUT017,2418.4789731854003
NCE06,OUT013,2499.7166443307365
FDV52,OUT010,512.5887047770229
FDB02,OUT017,2942.8659419332384
NCR18,OUT045,739.5415369789755
FDK16,OUT049,1854.09275552578
NCQ29,OUT010,1541.8807754197142
FDZ01,OUT019,73.31030815070554
FDW27,OUT035,2636.137612003728
FDD17,OUT018,3650.44086153674
FDW39,OUT013,2802.4660717795596
DRH59,OUT045,1087.3691016355956
FDS52,OUT013,1630.9366373966654
FDU40,OUT027,4975.001202129608
NCF54,OUT013,2660.4749810866856
FDH46,OUT045,1695.096380337128
NCP14,OUT049,1978.3454041160132
FDH50,OUT049,3318.8358791248775
DRF15,OUT010,472.7254230814906
FDV27,OUT027,2575.820687297479
NCJ06,OUT049,2206.7098580013326
FDN02,OUT018,3127.150872211484
FDQ51,OUT049,1003.5741064957238
FDQ07,OUT017,3687.951385705054
FDS45,OUT049,2107.519027122
NCJ06,OUT045,1897.4223862352833
FDD36,OUT035,1971.1355444065503
FDY25,OUT045,2847.184966253864
FDU52,OUT046,2252.3493816343885
DRK47,OUT017,3636.17924874422
NCL30,OUT017,2212.435026859638
FDN22,OUT035,4090.5189836061263
NCF30,OUT027,3296.274762640648
FDK03,OUT035,4129.214405068691
FDT45,OUT017,913.1940263009037
