Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCL07,OUT017,358.01167265300126
FDK03,OUT013,3675.9728847844553
FDP59,OUT017,1397.8318103580932
FDQ24,OUT049,4094.144719885747
FDQ16,OUT018,2270.832726295089
FDU44,OUT013,2239.2671078835037
FDH28,OUT010,-920.0448483837254
FDV28,OUT019,-377.3120832185481
FDM22,OUT045,634.5648101503796
FDR56,OUT046,3116.5477889908316
FDV39,OUT049,3278.4166983564705
FDU37,OUT019,343.4285432786128
FDQ11,OUT010,2498.4375587194154
FDX02,OUT045,3223.637807920428
NCS42,OUT018,2000.809466907945
FDY57,OUT027,2954.5092286700346
FDB21,OUT049,3933.791123970007
FDE28,OUT017,3369.0767597260747
FDQ55,OUT017,1590.6738170260442
FDA48,OUT049,3643.5385690793228
FDZ19,OUT045,2447.0725662688037
NCC43,OUT045,3664.7436382832148
NCV18,OUT046,1289.4746514985613
NCA42,OUT018,3055.208126201036
FDY45,OUT046,4031.69742260611
NCC30,OUT045,2535.107878032045
FDM57,OUT013,1057.9633069927154
FDL09,OUT010,1059.5247455237968
FDB09,OUT027,3397.355802797103
FDT44,OUT035,1583.589091161421
NCT06,OUT027,4021.2183456075372
FDX26,OUT049,3035.3801025137604
FDK32,OUT013,2124.376532343068
DRA12,OUT046,2263.557324298889
FDO46,OUT010,1442.182540279044
FDE52,OUT013,1101.6594863579612
NCH42,OUT045,3336.689621961565
FDV08,OUT035,421.96111668104686
FDB47,OUT018,3837.5918931379856
FDC28,OUT010,177.51235541416509
FDD22,OUT046,1784.504480514654
FDS07,OUT027,3243.3305376932976
DRI13,OUT045,3131.268231442213
FDG32,OUT018,3984.0443778266836
FDU14,OUT017,3664.414452848191
FDD28,OUT019,-26.95641171973773
NCP41,OUT017,1477.211881614207
FDS08,OUT049,2922.2405831665155
FDX47,OUT045,2259.400378727459
FDC53,OUT019,635.9380879175117
FDQ19,OUT035,3577.5124453136923
FDL14,OUT045,2217.805485167787
FDM33,OUT019,2482.7249313513
FDA51,OUT045,1522.5246369145366
FDZ27,OUT018,1339.5023598393398
FDT04,OUT046,658.8570866727514
DRC13,OUT049,2199.350677600671
FDR16,OUT027,4842.882430103101
FDQ03,OUT027,5180.830395228233
FDE38,OUT035,2372.693362973524
DRH23,OUT027,2302.570859362479
FDT11,OUT019,2041.636035650938
FDD09,OUT035,2563.069130471127
FDR40,OUT045,1090.873147777343
FDX07,OUT017,2679.3293954346145
FDR07,OUT035,1245.7263043264265
FDA51,OUT017,1554.9461189266135
FDT59,OUT019,2654.3365942365763
FDF20,OUT017,2805.2145236858087
FDR13,OUT045,1594.3309590454674
FDY26,OUT049,3524.875134422701
FDW04,OUT017,1837.9633438867709
FDK52,OUT017,3284.867469497117
FDN60,OUT049,2626.475413589061
FDM09,OUT019,1748.2099867369893
FDP46,OUT049,1556.8158108386651
FDB50,OUT019,246.66288670961353
NCQ29,OUT049,4207.309442708823
FDP16,OUT027,5283.26486403394
FDX33,OUT018,3102.549051215821
FDP07,OUT010,1481.642901689932
FDN22,OUT046,3965.7682442871665
FDF39,OUT049,4335.065319689938
FDS21,OUT017,761.8975354863835
NCM42,OUT013,1369.8672237848127
FDK50,OUT019,1612.8835527593565
DRF13,OUT027,3755.5417887500253
FDH35,OUT018,3110.458617007199
FDP60,OUT018,2117.94095912935
DRJ49,OUT027,3503.3352307202176
NCT42,OUT019,1376.3088554428034
FDE38,OUT049,2814.306678984435
FDI04,OUT049,3330.0150941834254
NCH54,OUT045,2191.0204616463175
FDT56,OUT049,1134.243483065538
DRD15,OUT018,4181.942907047433
FDV58,OUT013,2678.3001463397404
FDP21,OUT049,3170.498812315421
FDH05,OUT013,3349.633462543193
FDR10,OUT027,3986.7634962966185
NCP06,OUT045,2070.1953952690815
FDF33,OUT049,1866.6491517033523
DRK37,OUT013,2631.7865428220425
DRH49,OUT045,1060.6665630639611
FDT58,OUT013,2283.553000445738
FDD41,OUT018,2232.437378890173
FDP40,OUT018,2345.684012483551
FDM51,OUT027,3104.1607354518255
FDO45,OUT010,-150.8369711977532
FDW33,OUT010,90.35691549331625
FDY24,OUT045,618.8910930651755
FDB10,OUT010,2146.311324738135
FDM40,OUT035,1925.5230977365218
NCI06,OUT017,2577.7707450571033
FDW12,OUT019,1350.6051384150692
FDX48,OUT027,3926.1710759719144
NCW05,OUT027,3084.888214491785
FDX27,OUT017,1269.529578262592
DRM37,OUT045,2811.407843402747
FDA38,OUT045,3520.643485326991
FDR36,OUT046,685.2130585661976
FDZ45,OUT046,3120.4639337397657
FDG05,OUT017,2273.285002419883
FDK28,OUT013,3714.9632231086443
FDV47,OUT045,1079.3033315070513
FDN21,OUT045,2230.952202688045
FDP20,OUT027,3440.060156393122
FDI35,OUT045,2576.0354990979604
DRY23,OUT013,390.46762117992694
FDA56,OUT017,1690.9221281077776
FDB09,OUT013,1601.2756352205288
NCO26,OUT027,3279.7370709022866
FDQ49,OUT018,3055.835230220766
FDI52,OUT027,3345.059361277062
FDZ44,OUT027,3296.1092675971095
FDZ09,OUT018,3098.522084320177
FDY03,OUT049,1992.4442567505785
NCG42,OUT017,1784.9814533340523
DRI13,OUT027,4864.356742706853
FDQ32,OUT013,1695.0408322811877
FDW16,OUT035,1220.5532851247306
FDU27,OUT046,771.1727471315178
FDR28,OUT010,1046.788033926562
FDQ49,OUT010,966.7347594689663
FDS37,OUT046,1852.909812765396
FDW26,OUT018,4026.341763485306
FDX12,OUT018,4381.60793044117
NCP06,OUT013,2035.2425574227964
FDW45,OUT010,711.6316269866377
NCN30,OUT049,1677.9153688037513
FDN24,OUT049,998.9486878416164
NCL41,OUT027,1973.8459466792206
FDR02,OUT019,767.0053982809138
FDD09,OUT010,1279.773771916257
FDS33,OUT010,-168.67452692092309
FDU22,OUT045,1591.6934412307855
FDI53,OUT013,2245.3977072874413
DRH01,OUT049,2909.1617693375483
FDX32,OUT013,1949.8394495885864
NCP30,OUT018,1186.074944153297
FDB60,OUT045,2807.498579448453
FDB14,OUT049,1681.7522414534806
NCP02,OUT035,660.0292145115591
FDJ10,OUT017,1966.7797305045033
FDG34,OUT046,1809.9800906467854
NCB18,OUT017,1126.5738623294083
FDM16,OUT049,1413.365633677537
FDW25,OUT018,1885.2607318762784
FDB35,OUT010,-86.70001816727972
DRN11,OUT013,1883.2251692907844
FDF41,OUT019,2885.758566882598
FDH16,OUT045,1118.3102819031353
NCQ50,OUT018,3878.897138088648
DRH23,OUT018,1408.6330348075917
DRJ37,OUT013,2050.769022210763
DRJ24,OUT027,4308.950841970805
FDY16,OUT035,2648.4369620646276
FDQ27,OUT045,1440.7362085660395
FDZ33,OUT045,2039.5826196043718
FDF29,OUT045,1851.4014607960726
FDA08,OUT049,2790.421578488767
FDG31,OUT046,1052.07263010385
FDE34,OUT019,1890.5651146743512
NCR30,OUT027,2596.0309225565575
FDV33,OUT035,3833.4193992993687
DRZ24,OUT018,2432.415033857297
NCL54,OUT035,2451.189073655368
FDR12,OUT049,2948.0629380920955
NCC54,OUT046,3776.392642693616
DRN59,OUT013,401.31426889346415
FDX50,OUT019,756.2644146119317
FDV31,OUT027,4223.482868877385
NCA29,OUT027,4161.306681060126
FDW60,OUT049,3020.8829103538756
FDX08,OUT017,2612.6261375101963
DRD49,OUT013,3329.8246807790756
FDD33,OUT046,3621.0128469329647
FDW35,OUT013,364.90823673757745
FDJ36,OUT017,1385.8490801012654
FDV51,OUT035,2347.47434140587
FDW36,OUT046,1691.0608448048233
FDH35,OUT046,2598.832576732822
NCS30,OUT027,3490.0759700206318
FDN49,OUT017,377.1005084763833
FDL08,OUT018,4401.502700549456
FDI09,OUT013,3451.405875098653
FDP19,OUT018,2547.8202243983615
FDU21,OUT010,-997.6926460178574
NCP41,OUT045,1430.7709903693058
FDY10,OUT013,1437.9818793571885
FDP12,OUT018,1187.5902497155141
NCN26,OUT049,2014.478823180209
FDK44,OUT013,2380.7449941672185
FDC28,OUT049,1900.8633178429664
FDJ41,OUT027,5574.5999353161815
NCT29,OUT035,1670.3277935914543
NCH42,OUT019,2617.51530660355
FDU60,OUT018,3214.903561029795
FDS02,OUT045,2780.4038381159553
FDC51,OUT046,2018.5867864433421
FDU03,OUT013,2567.2757034653937
FDX39,OUT045,3091.45529115772
NCY05,OUT010,-981.3399697312029
NCL06,OUT027,5498.6311443528175
FDD32,OUT035,1051.0260050437944
NCN41,OUT045,1651.088707660696
NCX53,OUT049,2409.141734836815
FDU57,OUT019,1421.184622400881
FDQ23,OUT046,1668.3222241396961
FDQ52,OUT045,3594.2050753831163
FDC14,OUT045,424.23596236331093
FDY09,OUT035,2512.3856259742433
FDQ28,OUT045,2228.564967522875
FDV25,OUT046,3484.3059914903292
FDJ07,OUT035,1579.0245237231584
DRB25,OUT049,1836.5119741786675
FDK52,OUT019,2553.521929907771
FDY52,OUT027,2464.765030963331
FDB28,OUT046,3101.8634419778696
FDT36,OUT035,301.3780011533379
FDV25,OUT017,3229.7033426285234
NCN07,OUT027,3491.921944006413
FDC57,OUT017,2815.14167218644
FDQ03,OUT018,4293.123419221268
FDU23,OUT017,2377.9667773760384
NCX41,OUT035,3073.2593120726897
NCD06,OUT035,459.30995566650563
FDW08,OUT045,1379.4024127785437
NCU29,OUT017,2031.9462200077792
NCE06,OUT013,2181.2936993349185
FDV52,OUT010,307.9537610145061
FDB02,OUT017,2575.086562712405
NCR18,OUT045,421.5721816679712
FDK16,OUT049,1647.634650622385
NCQ29,OUT010,2460.5927982253147
FDZ01,OUT019,735.0094581058988
FDW27,OUT035,2218.725634936987
FDD17,OUT018,4280.698199330658
FDW39,OUT013,2502.6676960342324
DRH59,OUT045,875.37135895641
FDS52,OUT013,1292.810358152543
FDU40,OUT027,4500.826655150089
NCF54,OUT013,2389.3411770802754
FDH46,OUT045,1401.3486425779547
NCP14,OUT049,1788.067551022777
FDH50,OUT049,3099.945606975575
DRF15,OUT010,846.286188396308
FDV27,OUT027,2877.1182253632232
NCJ06,OUT049,2067.324561641504
FDN02,OUT018,3754.4986226697574
FDQ51,OUT049,973.4512707216757
FDQ07,OUT017,3265.392879692158
FDS45,OUT049,1894.1315532803042
NCJ06,OUT045,1631.3084745422811
FDD36,OUT035,1591.108902630247
FDY25,OUT045,2598.476271374183
FDU52,OUT046,2446.8283467017745
DRK47,OUT017,3295.002084786762
NCL30,OUT017,1758.978964744566
FDN22,OUT035,3696.512566556302
NCF30,OUT027,3390.0744593664813
FDK03,OUT035,3786.329524842039
